Frequency (Hz)	Level (dB)
5988.249207	-80.759377
5988.585663	-80.956024
5988.922119	-81.115990
5989.258575	-80.524803
5989.595032	-80.233513
5989.931488	-80.050140
5990.267944	-80.296616
5990.604401	-80.920815
5990.940857	-80.607399
5991.277313	-80.346786
5991.613770	-81.359833
5991.950226	-81.481491
5992.286682	-80.504036
5992.623138	-80.768333
5992.959595	-81.081192
5993.296051	-81.068230
5993.632507	-80.654694
5993.968964	-80.390411
5994.305420	-80.467194
5994.641876	-81.163239
5994.978333	-80.820374
5995.314789	-80.917351
5995.651245	-80.875763
5995.987701	-80.751640
5996.324158	-80.913132
5996.660614	-80.791550
5996.997070	-80.057838
5997.333527	-79.772034
5997.669983	-80.029587
5998.006439	-80.473717
5998.342896	-81.387398
5998.679352	-81.098022
5999.015808	-80.893867
5999.352264	-81.097755
5999.688721	-80.942413
6000.025177	-80.731339
6000.361633	-80.598160
6000.698090	-80.817719
6001.034546	-81.181145
6001.371002	-80.642052
6001.707458	-80.870094
6002.043915	-81.371857
6002.380371	-81.121483
6002.716827	-80.622528
6003.053284	-80.629089
6003.389740	-80.763618
6003.726196	-80.772774
6004.062653	-80.643761
6004.399109	-80.529617
6004.735565	-80.933426
6005.072021	-81.071617
6005.408478	-80.431084
6005.744934	-80.634735
6006.081390	-80.730301
6006.417847	-80.347923
6006.754303	-80.270546
6007.090759	-80.975876
6007.427216	-81.425613
6007.763672	-81.208313
6008.100128	-80.981308
6008.436584	-81.191002
6008.773041	-80.713310
6009.109497	-81.173164
6009.445953	-81.346535
6009.782410	-81.440414
6010.118866	-81.277946
6010.455322	-81.017593
6010.791779	-81.032585
6011.128235	-80.919586
6011.464691	-80.845825
6011.801147	-80.476494
6012.137604	-79.724709
6012.474060	-80.007271
6012.810516	-80.436394
6013.146973	-80.297409
6013.483429	-80.649719
6013.819885	-80.137375
6014.156342	-79.598816
6014.492798	-80.302971
6014.829254	-80.277405
6015.165710	-80.364159
6015.502167	-80.637260
6015.838623	-80.315857
6016.175079	-80.234100
6016.511536	-80.733818
6016.847992	-81.149696
6017.184448	-80.763062
6017.520905	-80.679787
6017.857361	-80.691643
6018.193817	-80.374184
6018.530273	-80.522568
6018.866730	-80.924713
6019.203186	-80.641960
6019.539642	-80.304611
6019.876099	-80.889015
6020.212555	-80.040215
6020.549011	-79.524071
6020.885468	-80.100433
6021.221924	-80.128502
6021.558380	-79.796745
6021.894836	-79.559204
6022.231293	-80.209129
6022.567749	-80.970612
6022.904205	-80.946075
6023.240662	-80.876869
6023.577118	-80.780891
6023.913574	-80.687500
6024.250031	-80.686073
6024.586487	-81.201607
6024.922943	-81.564613
6025.259399	-80.953957
6025.595856	-80.862640
6025.932312	-81.082344
6026.268768	-80.858421
6026.605225	-80.873367
6026.941681	-80.954323
6027.278137	-80.126633
6027.614594	-79.430099
6027.951050	-80.240242
6028.287506	-80.487411
6028.623962	-80.179527
6028.960419	-80.283722
6029.296875	-80.329346
6029.633331	-80.055367
6029.969788	-80.159317
6030.306244	-79.914070
6030.642700	-80.650238
6030.979156	-80.135109
6031.315613	-79.816689
6031.652069	-79.952103
6031.988525	-80.142265
6032.324982	-81.200676
6032.661438	-80.738716
6032.997894	-80.575470
6033.334351	-80.030159
6033.670807	-80.617432
6034.007263	-80.439720
6034.343719	-79.836098
6034.680176	-80.487495
6035.016632	-81.009033
6035.353088	-81.362541
6035.689545	-81.144257
6036.026001	-80.610123
6036.362457	-80.329315
6036.698914	-80.824005
6037.035370	-80.857285
6037.371826	-80.712219
6037.708282	-80.158653
6038.044739	-80.456161
6038.381195	-81.248932
6038.717651	-81.334053
6039.054108	-81.678604
6039.390564	-81.654327
6039.727020	-81.356689
6040.063477	-80.988403
6040.399933	-80.644386
6040.736389	-80.750137
6041.072845	-81.378258
6041.409302	-81.243263
6041.745758	-81.409348
6042.082214	-81.301239
6042.418671	-80.816040
6042.755127	-81.099854
6043.091583	-81.169220
6043.428040	-81.338181
6043.764496	-81.195969
6044.100952	-81.002525
6044.437408	-81.207520
6044.773865	-81.241173
6045.110321	-80.973816
6045.446777	-80.888344
6045.783234	-80.920853
6046.119690	-81.122932
6046.456146	-81.454010
6046.792603	-80.300583
6047.129059	-80.342056
6047.465515	-80.681816
6047.801971	-80.930054
6048.138428	-80.674011
6048.474884	-80.925285
6048.811340	-80.577209
6049.147797	-80.825966
6049.484253	-81.282181
6049.820709	-81.209412
6050.157166	-81.282486
6050.493622	-80.948250
6050.830078	-80.464722
6051.166534	-81.279572
6051.502991	-81.293449
6051.839447	-80.678238
6052.175903	-81.286102
6052.512360	-81.116791
6052.848816	-80.710732
6053.185272	-80.844139
6053.521729	-81.129852
6053.858185	-81.968445
6054.194641	-81.588058
6054.531097	-81.111885
6054.867554	-80.617889
6055.204010	-80.746544
6055.540466	-81.214561
6055.876923	-81.225639
6056.213379	-80.744003
6056.549835	-80.475861
6056.886292	-80.800766
6057.222748	-81.036797
6057.559204	-81.087502
6057.895660	-81.226067
6058.232117	-80.853027
6058.568573	-80.823723
6058.905029	-81.092682
6059.241486	-80.812759
6059.577942	-80.754341
6059.914398	-80.693062
6060.250854	-80.864243
6060.587311	-80.723122
6060.923767	-80.980301
6061.260223	-81.228020
6061.596680	-80.663460
6061.933136	-80.575516
6062.269592	-80.609314
6062.606049	-80.419632
6062.942505	-80.984505
6063.278961	-81.265808
6063.615417	-81.828331
6063.951874	-81.368660
6064.288330	-81.228806
6064.624786	-81.116295
6064.961243	-81.421524
6065.297699	-81.368507
6065.634155	-81.109200
6065.970612	-80.714592
6066.307068	-80.747215
6066.643524	-80.962852
6066.979980	-81.485146
6067.316437	-81.436348
6067.652893	-81.558098
6067.989349	-80.817070
6068.325806	-80.871040
6068.662262	-81.174873
6068.998718	-80.683113
6069.335175	-80.651474
6069.671631	-80.911942
6070.008087	-81.000343
6070.344543	-81.015564
6070.681000	-80.576744
6071.017456	-80.817818
6071.353912	-81.801201
6071.690369	-81.584602
6072.026825	-80.992752
6072.363281	-81.403458
6072.699738	-81.692825
6073.036194	-81.296967
6073.372650	-81.076210
6073.709106	-80.841873
6074.045563	-80.633446
6074.382019	-81.092918
6074.718475	-81.017891
6075.054932	-80.946762
6075.391388	-80.866982
6075.727844	-81.245911
6076.064301	-81.423904
6076.400757	-80.821068
6076.737213	-81.085365
6077.073669	-81.598473
6077.410126	-81.755379
6077.746582	-81.559776
6078.083038	-81.667564
6078.419495	-82.072624
6078.755951	-81.438004
6079.092407	-80.481537
6079.428864	-80.903984
6079.765320	-81.699265
6080.101776	-80.953987
6080.438232	-80.677887
6080.774689	-81.281387
6081.111145	-81.440727
6081.447601	-81.434395
6081.784058	-82.089363
6082.120514	-81.687332
6082.456970	-80.879669
6082.793427	-81.013023
6083.129883	-81.149429
6083.466339	-80.967834
6083.802795	-81.052719
6084.139252	-81.078102
6084.475708	-81.410477
6084.812164	-80.859901
6085.148621	-80.698021
6085.485077	-81.145866
6085.821533	-81.297729
6086.157990	-81.307213
6086.494446	-81.031906
6086.830902	-80.943893
6087.167358	-80.658661
6087.503815	-80.457352
6087.840271	-80.879021
6088.176727	-81.103241
6088.513184	-81.327087
6088.849640	-81.019753
6089.186096	-80.856552
6089.522552	-80.541435
6089.859009	-80.768730
6090.195465	-80.948616
6090.531921	-80.592461
6090.868378	-80.216454
6091.204834	-79.732597
6091.541290	-79.518959
6091.877747	-79.795364
6092.214203	-80.387512
6092.550659	-80.885368
6092.887115	-81.203293
6093.223572	-81.565170
6093.560028	-81.008072
6093.896484	-80.243378
6094.232941	-79.874290
6094.569397	-80.851509
6094.905853	-80.104553
6095.242310	-79.806030
6095.578766	-79.224907
6095.915222	-79.549309
6096.251678	-79.491402
6096.588135	-79.714172
6096.924591	-79.560081
6097.261047	-79.808128
6097.597504	-79.973587
6097.933960	-80.337189
6098.270416	-80.366714
6098.606873	-80.715714
6098.943329	-80.045036
6099.279785	-79.814240
6099.616241	-79.946243
6099.952698	-80.165459
6100.289154	-80.563637
6100.625610	-80.482872
6100.962067	-79.533104
6101.298523	-80.171227
6101.634979	-80.842239
6101.971436	-80.842697
6102.307892	-80.496017
6102.644348	-80.536003
6102.980804	-80.093506
6103.317261	-79.853897
6103.653717	-80.227364
6103.990173	-79.878120
6104.326630	-79.778313
6104.663086	-79.825562
6104.999542	-80.310852
6105.335999	-80.373093
6105.672455	-80.514328
6106.008911	-80.784859
6106.345367	-80.012947
6106.681824	-79.608383
6107.018280	-80.358505
6107.354736	-80.071106
6107.691193	-79.417816
6108.027649	-78.923981
6108.364105	-78.995308
6108.700562	-78.927261
6109.037018	-79.300484
6109.373474	-79.339600
6109.709930	-80.237755
6110.046387	-79.928360
6110.382843	-79.869637
6110.719299	-80.539192
6111.055756	-80.136536
6111.392212	-79.807663
6111.728668	-79.726852
6112.065125	-80.044479
6112.401581	-80.002251
6112.738037	-80.342674
6113.074493	-80.492912
6113.410950	-79.683899
6113.747406	-79.256805
6114.083862	-79.491318
6114.420319	-78.802330
6114.756775	-79.223976
6115.093231	-79.918846
6115.429688	-80.102272
6115.766144	-80.288582
6116.102600	-80.004402
6116.439056	-79.577614
6116.775513	-79.749237
6117.111969	-79.672409
6117.448425	-79.548630
6117.784882	-80.521675
6118.121338	-80.155685
6118.457794	-79.984451
6118.794250	-80.830803
6119.130707	-80.964699
6119.467163	-80.649986
6119.803619	-80.077866
6120.140076	-79.730385
6120.476532	-79.794922
6120.812988	-80.223999
6121.149445	-79.702522
6121.485901	-79.774635
6121.822357	-79.043846
6122.158813	-78.933487
6122.495270	-79.958977
6122.831726	-79.971107
6123.168182	-79.440041
6123.504639	-79.327843
6123.841095	-79.875374
6124.177551	-80.221359
6124.514008	-79.348244
6124.850464	-78.910393
6125.186920	-79.440147
6125.523376	-79.711838
6125.859833	-79.425537
6126.196289	-79.302139
6126.532745	-79.135078
6126.869202	-79.459442
6127.205658	-79.600975
6127.542114	-79.433311
6127.878571	-79.620094
6128.215027	-79.997032
6128.551483	-80.183395
6128.887939	-79.534256
6129.224396	-79.351807
6129.560852	-79.688156
6129.897308	-80.029022
6130.233765	-79.314072
6130.570221	-79.135895
6130.906677	-79.602470
6131.243134	-80.373833
6131.579590	-80.047394
6131.916046	-80.060699
6132.252502	-79.768677
6132.588959	-79.119835
6132.925415	-79.436325
6133.261871	-79.941498
6133.598328	-79.785744
6133.934784	-79.946854
6134.271240	-79.676323
6134.607697	-79.944618
6134.944153	-80.429161
6135.280609	-80.110191
6135.617065	-79.805595
6135.953522	-79.376099
6136.289978	-79.660088
6136.626434	-79.666306
6136.962891	-79.738327
6137.299347	-79.623947
6137.635803	-79.366898
6137.972260	-79.708916
6138.308716	-79.785667
6138.645172	-79.562782
6138.981628	-79.520378
6139.318085	-79.625267
6139.654541	-79.699059
6139.990997	-80.212837
6140.327454	-80.532722
6140.663910	-79.818008
6141.000366	-79.697838
6141.336823	-79.784676
6141.673279	-79.519440
6142.009735	-79.146294
6142.346191	-79.286415
6142.682648	-79.570129
6143.019104	-79.734367
6143.355560	-79.782722
6143.692017	-79.477516
6144.028473	-80.118500
6144.364929	-80.433174
6144.701385	-80.457825
6145.037842	-80.036514
6145.374298	-79.719093
6145.710754	-79.663757
6146.047211	-79.125832
6146.383667	-79.258850
6146.720123	-79.231560
6147.056580	-79.243820
6147.393036	-79.687752
6147.729492	-80.173988
6148.065948	-80.159874
6148.402405	-79.864754
6148.738861	-79.668411
6149.075317	-79.404144
6149.411774	-78.953850
6149.748230	-78.693977
6150.084686	-79.195793
6150.421143	-79.521431
6150.757599	-79.782486
6151.094055	-79.892723
6151.430511	-79.012047
6151.766968	-78.457703
6152.103424	-78.910400
6152.439880	-79.451958
6152.776337	-79.592880
6153.112793	-79.825623
6153.449249	-79.895760
6153.785706	-79.781250
6154.122162	-79.057510
6154.458618	-79.502930
6154.795074	-80.309952
6155.131531	-79.949837
6155.467987	-79.894814
6155.804443	-79.803551
6156.140900	-79.473846
6156.477356	-79.772781
6156.813812	-79.972351
6157.150269	-80.022720
6157.486725	-80.099480
6157.823181	-80.303894
6158.159637	-80.279785
6158.496094	-80.461601
6158.832550	-80.218681
6159.169006	-80.685501
6159.505463	-80.316422
6159.841919	-79.863686
6160.178375	-80.167961
6160.514832	-80.098885
6160.851288	-79.883492
6161.187744	-79.963028
6161.524200	-80.381958
6161.860657	-81.065865
6162.197113	-80.642776
6162.533569	-80.909264
6162.870026	-81.172119
6163.206482	-80.651176
6163.542938	-80.425140
6163.879395	-80.847862
6164.215851	-80.340210
6164.552307	-80.273933
6164.888763	-80.448807
6165.225220	-80.057335
6165.561676	-80.420456
6165.898132	-80.526306
6166.234589	-80.795761
6166.571045	-80.693367
6166.907501	-80.352043
6167.243958	-80.754860
6167.580414	-80.832253
6167.916870	-80.667557
6168.253326	-80.783562
6168.589783	-80.957764
6168.926239	-80.868515
6169.262695	-80.521759
6169.599152	-80.264893
6169.935608	-80.336266
6170.272064	-80.724762
6170.608521	-80.956573
6170.944977	-81.000847
6171.281433	-80.900246
6171.617889	-80.540802
6171.954346	-80.265602
6172.290802	-80.396255
6172.627258	-80.666069
6172.963715	-80.067879
6173.300171	-80.140007
6173.636627	-80.122696
6173.973083	-80.768883
6174.309540	-80.590996
6174.645996	-80.580872
6174.982452	-80.505058
6175.318909	-80.908394
6175.655365	-80.543945
6175.991821	-80.026474
6176.328278	-80.233032
6176.664734	-80.368385
6177.001190	-80.115318
6177.337646	-80.283081
6177.674103	-80.245804
6178.010559	-80.946014
6178.347015	-80.825401
6178.683472	-80.816795
6179.019928	-80.724457
6179.356384	-81.202957
6179.692841	-81.355400
6180.029297	-81.107979
6180.365753	-81.482201
6180.702209	-81.707680
6181.038666	-81.476364
6181.375122	-81.307465
6181.711578	-81.153297
6182.048035	-81.075462
6182.384491	-80.881210
6182.720947	-80.793419
6183.057404	-81.144295
6183.393860	-81.331337
6183.730316	-81.156853
6184.066772	-81.177681
6184.403229	-81.201347
6184.739685	-81.449738
6185.076141	-81.658897
6185.412598	-81.732445
6185.749054	-81.378586
6186.085510	-81.860176
6186.421967	-82.148666
6186.758423	-81.296913
6187.094879	-81.107780
6187.431335	-81.463104
6187.767792	-81.143890
6188.104248	-81.136047
6188.440704	-81.090446
6188.777161	-81.328522
6189.113617	-81.494240
6189.450073	-81.700279
6189.786530	-81.556076
6190.122986	-81.754929
6190.459442	-82.037552
6190.795898	-81.739624
6191.132355	-81.772308
6191.468811	-81.975044
6191.805267	-81.931374
6192.141724	-81.793610
6192.478180	-81.599205
6192.814636	-81.860764
6193.151093	-82.008545
6193.487549	-82.130409
6193.824005	-82.194916
6194.160461	-81.982536
6194.496918	-80.980927
6194.833374	-81.803772
6195.169830	-82.425247
6195.506287	-82.059692
6195.842743	-82.081268
6196.179199	-82.025398
6196.515656	-82.279388
6196.852112	-81.917961
6197.188568	-82.480896
6197.525024	-82.516655
6197.861481	-82.348244
6198.197937	-82.064140
6198.534393	-82.589455
6198.870850	-82.591362
6199.207306	-82.854942
6199.543762	-82.749207
6199.880219	-82.493355
6200.216675	-82.459732
6200.553131	-81.752235
6200.889587	-82.071915
6201.226044	-82.264107
6201.562500	-82.308899
6201.898956	-82.554054
6202.235413	-82.713875
6202.571869	-82.527557
6202.908325	-82.087677
6203.244781	-82.054550
6203.581238	-82.445023
6203.917694	-82.503448
6204.254150	-82.789337
6204.590607	-82.581139
6204.927063	-82.648758
6205.263519	-82.761826
6205.599976	-82.745476
6205.936432	-82.082977
6206.272888	-82.508102
6206.609344	-82.692566
6206.945801	-82.401306
6207.282257	-82.249756
6207.618713	-82.769608
6207.955170	-82.679802
6208.291626	-82.664192
6208.628082	-82.667389
6208.964539	-82.311676
6209.300995	-82.769394
6209.637451	-82.159271
6209.973907	-82.028320
6210.310364	-82.864845
6210.646820	-82.639664
6210.983276	-82.712906
6211.319733	-83.013618
6211.656189	-82.366631
6211.992645	-82.352211
6212.329102	-82.681519
6212.665558	-83.107353
6213.002014	-83.466843
6213.338470	-83.357552
6213.674927	-83.031845
6214.011383	-83.478539
6214.347839	-83.145149
6214.684296	-83.161888
6215.020752	-83.678619
6215.357208	-83.446945
6215.693665	-83.405266
6216.030121	-83.412125
6216.366577	-83.616302
6216.703033	-83.756973
6217.039490	-84.128700
6217.375946	-84.476013
6217.712402	-84.697121
6218.048859	-83.748520
6218.385315	-83.182068
6218.721771	-83.736076
6219.058228	-84.185211
6219.394684	-83.640251
6219.731140	-84.021660
6220.067596	-84.241844
6220.404053	-83.281921
6220.740509	-83.751640
6221.076965	-83.933304
6221.413422	-84.124138
6221.749878	-84.300308
6222.086334	-84.400803
6222.422791	-83.762810
6222.759247	-83.372192
6223.095703	-83.233734
6223.432159	-82.868340
6223.768616	-83.521988
6224.105072	-83.281479
6224.441528	-83.608177
6224.777985	-83.511520
6225.114441	-83.932259
6225.450897	-83.070824
6225.787354	-83.262070
6226.123810	-82.809875
6226.460266	-83.192162
6226.796722	-83.240173
6227.133179	-83.605621
6227.469635	-83.882500
6227.806091	-83.513557
6228.142548	-84.005760
6228.479004	-83.854012
6228.815460	-83.571228
6229.151917	-83.514153
6229.488373	-83.690773
6229.824829	-83.503838
6230.161285	-83.693306
6230.497742	-84.162941
6230.834198	-84.837845
6231.170654	-84.959038
6231.507111	-84.243385
6231.843567	-83.506462
6232.180023	-83.825554
6232.516479	-83.551804
6232.852936	-83.720795
6233.189392	-83.781685
6233.525848	-83.967751
6233.862305	-83.651505
6234.198761	-83.804825
6234.535217	-83.845665
6234.871674	-84.243324
6235.208130	-83.791206
6235.544586	-83.655998
6235.881042	-83.584419
6236.217499	-83.043472
6236.553955	-83.851257
6236.890411	-83.961548
6237.226868	-83.738564
6237.563324	-83.465607
6237.899780	-83.545517
6238.236237	-83.787651
6238.572693	-83.769226
6238.909149	-83.442223
6239.245605	-83.541512
6239.582062	-83.807091
6239.918518	-83.942505
6240.254974	-83.630272
6240.591431	-83.474144
6240.927887	-83.600731
6241.264343	-83.627937
6241.600800	-84.151009
6241.937256	-83.360390
6242.273712	-82.978241
6242.610168	-82.735458
6242.946625	-83.222588
6243.283081	-83.536011
6243.619537	-83.708511
6243.955994	-83.968109
6244.292450	-83.855583
6244.628906	-83.942245
6244.965363	-82.817734
6245.301819	-82.949806
6245.638275	-82.683281
6245.974731	-82.693748
6246.311188	-83.234665
6246.647644	-83.235092
6246.984100	-83.045937
6247.320557	-83.507370
6247.657013	-83.058563
6247.993469	-82.843567
6248.329926	-83.482765
6248.666382	-83.185959
6249.002838	-83.419403
6249.339294	-83.611366
6249.675751	-83.235359
6250.012207	-83.260323
6250.348663	-83.021820
6250.685120	-83.000710
6251.021576	-83.445404
6251.358032	-83.863594
6251.694489	-83.749130
6252.030945	-83.304253
6252.367401	-83.654915
6252.703857	-84.281898
6253.040314	-84.863503
6253.376770	-84.286224
6253.713226	-84.347389
6254.049683	-84.640900
6254.386139	-84.879295
6254.722595	-84.304024
6255.059052	-83.559311
6255.395508	-83.768974
6255.731964	-83.708862
6256.068420	-83.809753
6256.404877	-83.928093
6256.741333	-83.602493
6257.077789	-83.180908
6257.414246	-83.381271
6257.750702	-83.868217
6258.087158	-83.661728
6258.423615	-83.645126
6258.760071	-83.561111
6259.096527	-83.536461
6259.432983	-83.769356
6259.769440	-83.043793
6260.105896	-82.736229
6260.442352	-83.022408
6260.778809	-84.076012
6261.115265	-84.094200
6261.451721	-83.908188
6261.788177	-83.863182
6262.124634	-84.151848
6262.461090	-84.231133
6262.797546	-84.118980
6263.134003	-83.642883
6263.470459	-83.646790
6263.806915	-84.103500
6264.143372	-84.104713
6264.479828	-83.834068
6264.816284	-83.566307
6265.152740	-83.709976
6265.489197	-83.579803
6265.825653	-83.512779
6266.162109	-83.960381
6266.498566	-83.858170
6266.835022	-84.195702
6267.171478	-84.622375
6267.507935	-85.021751
6267.844391	-84.421776
6268.180847	-84.305435
6268.517303	-83.873589
6268.853760	-83.326752
6269.190216	-83.999626
6269.526672	-84.220741
6269.863129	-84.027512
6270.199585	-84.210060
6270.536041	-84.511848
6270.872498	-84.364006
6271.208954	-84.276772
6271.545410	-83.563881
6271.881866	-83.225533
6272.218323	-82.843826
6272.554779	-83.504761
6272.891235	-83.555885
6273.227692	-83.349274
6273.564148	-82.950417
6273.900604	-82.792236
6274.237061	-83.275406
6274.573517	-83.699966
6274.909973	-83.339592
6275.246429	-83.343178
6275.582886	-83.646225
6275.919342	-83.691254
6276.255798	-82.949287
6276.592255	-83.300926
6276.928711	-84.262123
6277.265167	-83.965149
6277.601624	-83.130501
6277.938080	-82.595360
6278.274536	-84.038177
6278.610992	-84.523148
6278.947449	-83.239426
6279.283905	-83.304550
6279.620361	-83.938080
6279.956818	-84.132072
6280.293274	-84.088226
6280.629730	-83.825455
6280.966187	-84.572212
6281.302643	-84.648933
6281.639099	-83.487335
6281.975555	-82.521904
6282.312012	-83.418106
6282.648468	-83.720573
6282.984924	-84.186821
6283.321381	-84.077126
6283.657837	-84.144669
6283.994293	-84.023514
6284.330750	-83.313080
6284.667206	-83.791328
6285.003662	-83.985794
6285.340118	-84.010208
6285.676575	-84.104309
6286.013031	-84.202324
6286.349487	-84.071205
6286.685944	-84.118294
6287.022400	-84.016792
6287.358856	-83.600830
6287.695312	-83.422691
6288.031769	-83.656822
6288.368225	-84.086922
6288.704681	-83.437263
6289.041138	-83.466217
6289.377594	-83.300896
6289.714050	-83.534927
6290.050507	-84.174500
6290.386963	-84.354111
6290.723419	-84.715248
6291.059875	-84.206367
6291.396332	-84.020996
6291.732788	-84.122643
6292.069244	-83.971527
6292.405701	-83.472092
6292.742157	-83.960808
6293.078613	-83.701584
6293.415070	-83.613953
6293.751526	-84.286118
6294.087982	-84.270142
6294.424438	-84.084587
6294.760895	-84.388397
6295.097351	-83.567627
6295.433807	-83.868187
6295.770264	-83.689873
6296.106720	-83.350693
6296.443176	-83.492241
6296.779633	-83.787788
6297.116089	-83.510994
6297.452545	-83.803268
6297.789001	-83.692268
6298.125458	-83.190056
6298.461914	-83.459587
6298.798370	-83.754257
6299.134827	-83.944580
6299.471283	-83.711571
6299.807739	-83.205986
6300.144196	-83.268120
6300.480652	-83.185715
6300.817108	-83.679649
6301.153564	-83.993896
6301.490021	-83.393410
6301.826477	-83.761185
6302.162933	-84.002281
6302.499390	-83.111290
6302.835846	-83.259720
6303.172302	-83.995186
6303.508759	-83.277634
6303.845215	-82.572533
6304.181671	-83.407043
6304.518127	-83.852013
6304.854584	-83.938019
6305.191040	-83.679092
6305.527496	-83.747643
6305.863953	-84.130302
6306.200409	-85.015587
6306.536865	-84.331070
6306.873322	-84.326897
6307.209778	-83.944275
6307.546234	-83.628716
6307.882690	-83.095436
6308.219147	-83.353271
6308.555603	-83.864700
6308.892059	-83.612968
6309.228516	-83.881920
6309.564972	-84.341827
6309.901428	-84.479858
6310.237885	-84.203674
6310.574341	-84.127701
6310.910797	-83.999138
6311.247253	-84.326447
6311.583710	-83.889877
6311.920166	-83.377556
6312.256622	-83.783470
6312.593079	-83.798599
6312.929535	-83.590027
6313.265991	-83.642044
6313.602448	-83.543007
6313.938904	-83.475182
6314.275360	-83.401604
6314.611816	-83.840202
6314.948273	-84.059731
6315.284729	-83.378967
6315.621185	-82.607498
6315.957642	-83.066971
6316.294098	-83.747627
6316.630554	-84.353439
6316.967010	-84.287292
6317.303467	-83.383133
6317.639923	-83.383888
6317.976379	-83.319382
6318.312836	-83.456146
6318.649292	-83.869347
6318.985748	-84.574646
6319.322205	-84.043961
6319.658661	-84.377373
6319.995117	-85.077324
6320.331573	-84.694435
6320.668030	-84.007690
6321.004486	-84.352928
6321.340942	-84.456184
6321.677399	-83.724579
6322.013855	-84.260124
6322.350311	-84.473022
6322.686768	-83.998695
6323.023224	-84.174538
6323.359680	-84.095772
6323.696136	-84.070473
6324.032593	-83.892921
6324.369049	-83.703278
6324.705505	-84.227654
6325.041962	-84.414261
6325.378418	-83.755951
6325.714874	-84.003952
6326.051331	-84.488037
6326.387787	-84.428780
6326.724243	-84.423782
6327.060699	-84.584549
6327.397156	-84.341919
6327.733612	-84.459770
6328.070068	-83.967545
6328.406525	-84.380768
6328.742981	-84.792931
6329.079437	-84.136581
6329.415894	-83.693970
6329.752350	-83.958794
6330.088806	-84.154755
6330.425262	-84.185066
6330.761719	-84.254242
6331.098175	-84.545746
6331.434631	-84.369545
6331.771088	-84.465378
6332.107544	-84.498756
6332.444000	-84.576424
6332.780457	-84.273331
6333.116913	-84.475845
6333.453369	-83.530228
6333.789825	-84.361259
6334.126282	-84.095734
6334.462738	-84.617973
6334.799194	-84.484985
6335.135651	-84.862297
6335.472107	-84.660431
6335.808563	-84.534241
6336.145020	-84.179031
6336.481476	-83.966187
6336.817932	-83.606934
6337.154388	-83.738487
6337.490845	-83.270599
6337.827301	-83.650993
6338.163757	-83.712860
6338.500214	-84.350319
6338.836670	-84.885330
6339.173126	-84.644577
6339.509583	-84.404099
6339.846039	-84.426399
6340.182495	-84.225395
6340.518951	-83.697929
6340.855408	-83.835594
6341.191864	-84.067390
6341.528320	-84.496857
6341.864777	-84.318268
6342.201233	-83.671127
6342.537689	-83.843880
6342.874146	-84.084129
6343.210602	-83.687607
6343.547058	-83.700081
6343.883514	-83.882164
6344.219971	-83.455902
6344.556427	-83.286530
6344.892883	-83.655174
6345.229340	-83.865608
6345.565796	-84.037880
6345.902252	-84.048309
6346.238708	-83.931679
6346.575165	-84.087547
6346.911621	-83.738152
6347.248077	-83.817055
6347.584534	-83.586487
6347.920990	-84.320770
6348.257446	-84.299065
6348.593903	-83.707710
6348.930359	-83.690567
6349.266815	-84.080437
6349.603271	-83.744308
6349.939728	-83.949280
6350.276184	-83.772865
6350.612640	-84.306961
6350.949097	-84.076279
6351.285553	-84.388062
6351.622009	-84.455643
6351.958466	-84.161148
6352.294922	-84.245750
6352.631378	-84.080917
6352.967834	-83.473473
6353.304291	-84.455750
6353.640747	-84.826439
6353.977203	-84.415382
6354.313660	-84.255608
6354.650116	-84.427399
6354.986572	-84.312126
6355.323029	-84.063904
6355.659485	-83.481049
6355.995941	-83.652710
6356.332397	-83.174515
6356.668854	-83.425400
6357.005310	-83.037575
6357.341766	-82.787880
6357.678223	-82.910721
6358.014679	-83.942299
6358.351135	-84.090836
6358.687592	-83.941437
6359.024048	-83.620125
6359.360504	-83.779579
6359.696960	-83.864044
6360.033417	-83.882607
6360.369873	-83.782486
6360.706329	-83.559792
6361.042786	-83.319595
6361.379242	-83.353889
6361.715698	-83.515388
6362.052155	-83.427231
6362.388611	-83.351143
6362.725067	-83.634766
6363.061523	-83.630013
6363.397980	-83.579506
6363.734436	-83.970665
6364.070892	-83.899780
6364.407349	-83.764786
6364.743805	-83.899841
6365.080261	-83.429214
6365.416718	-83.236626
6365.753174	-83.743462
6366.089630	-83.580666
6366.426086	-83.708771
6366.762543	-83.802368
6367.098999	-84.014656
6367.435455	-83.955338
6367.771912	-84.530693
6368.108368	-85.134338
6368.444824	-84.381187
6368.781281	-84.824844
6369.117737	-84.393898
6369.454193	-84.326675
6369.790649	-84.184891
6370.127106	-83.701439
6370.463562	-84.032158
6370.800018	-83.955971
6371.136475	-83.217514
6371.472931	-83.471642
6371.809387	-84.225037
6372.145844	-84.451126
6372.482300	-84.889420
6372.818756	-84.888588
6373.155212	-84.677216
6373.491669	-84.283226
6373.828125	-84.351868
6374.164581	-84.590988
6374.501038	-83.763458
6374.837494	-83.687874
6375.173950	-84.007622
6375.510406	-83.816483
6375.846863	-84.175903
6376.183319	-84.767616
6376.519775	-84.488686
6376.856232	-83.812302
6377.192688	-83.917465
6377.529144	-83.971909
6377.865601	-84.371643
6378.202057	-83.687317
6378.538513	-83.377304
6378.874969	-83.693069
6379.211426	-83.990318
6379.547882	-84.327774
6379.884338	-84.415520
