Frequency (Hz)	Level (dB)
6241.264343	-87.937080
6241.937256	-89.196999
6242.610168	-88.913574
6243.283081	-89.488716
6243.955994	-88.956772
6244.628906	-88.743507
6245.301819	-89.180954
6245.974731	-89.262779
6246.647644	-87.877892
6247.320557	-86.981422
6247.993469	-85.850250
6248.666382	-85.053993
6249.339294	-85.145699
6250.012207	-85.103622
6250.685120	-85.142105
6251.358032	-85.175758
6252.030945	-85.915115
6252.703857	-86.919189
6253.376770	-88.116982
6254.049683	-88.753410
6254.722595	-89.290680
6255.395508	-89.954086
6256.068420	-90.493752
6256.741333	-90.952805
6257.414246	-90.103073
6258.087158	-89.914474
6258.760071	-90.697304
6259.432983	-90.683945
6260.105896	-91.155197
6260.778809	-91.611176
6261.451721	-91.545990
6262.124634	-91.540955
6262.797546	-91.604767
6263.470459	-91.979500
6264.143372	-92.121277
6264.816284	-92.220795
6265.489197	-92.277237
6266.162109	-91.783730
6266.835022	-91.788826
6267.507935	-91.580429
6268.180847	-91.805023
6268.853760	-92.166595
6269.526672	-92.103401
6270.199585	-91.704155
6270.872498	-91.722572
6271.545410	-92.179619
6272.218323	-92.272987
6272.891235	-91.569160
6273.564148	-91.705429
6274.237061	-91.332664
6274.909973	-92.428658
6275.582886	-92.636932
6276.255798	-91.698753
6276.928711	-91.394981
6277.601624	-91.947754
6278.274536	-92.184532
6278.947449	-92.003372
6279.620361	-92.000359
6280.293274	-91.991600
6280.966187	-91.776978
6281.639099	-91.713844
6282.312012	-92.685211
6282.984924	-93.231613
6283.657837	-92.850342
6284.330750	-92.615532
6285.003662	-92.249649
6285.676575	-92.082146
6286.349487	-92.989243
6287.022400	-93.136795
6287.695312	-92.583237
6288.368225	-92.724655
6289.041138	-92.765190
6289.714050	-92.663742
6290.386963	-92.728325
6291.059875	-93.105888
6291.732788	-92.847557
6292.405701	-92.611130
6293.078613	-92.328529
6293.751526	-92.489494
6294.424438	-92.648941
6295.097351	-92.594856
6295.770264	-92.811150
6296.443176	-92.631676
6297.116089	-92.679901
6297.789001	-93.140205
6298.461914	-93.304169
6299.134827	-92.858185
6299.807739	-92.791992
6300.480652	-92.943321
6301.153564	-93.019394
6301.826477	-93.090858
6302.499390	-92.899155
6303.172302	-92.788200
6303.845215	-92.664497
6304.518127	-92.976234
6305.191040	-93.308456
6305.863953	-93.188484
6306.536865	-92.897308
6307.209778	-92.778839
6307.882690	-92.876099
6308.555603	-93.071716
6309.228516	-93.285049
6309.901428	-93.378036
6310.574341	-93.292511
6311.247253	-93.272934
6311.920166	-93.071304
6312.593079	-93.141014
6313.265991	-92.992851
6313.938904	-92.798836
6314.611816	-92.268402
6315.284729	-92.456108
6315.957642	-92.334831
6316.630554	-92.236427
6317.303467	-92.739212
6317.976379	-92.874458
6318.649292	-93.405563
6319.322205	-93.522026
6319.995117	-93.228226
6320.668030	-93.531448
6321.340942	-92.910652
6322.013855	-92.510689
6322.686768	-93.109634
6323.359680	-93.313972
6324.032593	-93.662453
6324.705505	-93.540543
6325.378418	-93.161285
6326.051331	-93.409737
6326.724243	-93.721115
6327.397156	-93.120293
6328.070068	-93.360390
6328.742981	-93.399261
6329.415894	-93.282814
6330.088806	-93.044838
6330.761719	-93.223473
6331.434631	-92.973381
6332.107544	-92.723755
6332.780457	-93.148430
6333.453369	-93.272476
6334.126282	-93.030106
6334.799194	-93.005096
6335.472107	-93.150200
6336.145020	-93.017044
6336.817932	-92.596123
6337.490845	-92.475174
6338.163757	-93.332802
6338.836670	-93.544624
6339.509583	-93.431976
6340.182495	-93.277344
6340.855408	-93.550240
6341.528320	-93.871819
6342.201233	-93.755692
6342.874146	-93.324646
6343.547058	-93.352623
6344.219971	-93.488365
6344.892883	-93.540886
6345.565796	-93.738594
6346.238708	-93.321510
6346.911621	-93.363403
6347.584534	-93.133354
6348.257446	-93.310799
6348.930359	-93.750999
6349.603271	-93.964745
6350.276184	-93.320824
6350.949097	-93.008179
6351.622009	-92.821289
6352.294922	-92.900604
6352.967834	-93.194374
6353.640747	-93.471489
6354.313660	-93.093819
6354.986572	-93.179886
6355.659485	-93.015503
6356.332397	-93.237938
6357.005310	-93.048996
6357.678223	-92.712364
6358.351135	-92.663948
6359.024048	-93.208603
6359.696960	-93.464249
6360.369873	-93.689819
6361.042786	-93.806595
6361.715698	-93.480507
6362.388611	-93.514603
6363.061523	-93.561958
6363.734436	-93.264015
6364.407349	-93.175865
6365.080261	-93.400574
6365.753174	-93.416397
6366.426086	-93.489906
6367.098999	-93.990906
6367.771912	-94.253395
6368.444824	-93.697403
6369.117737	-93.335571
6369.790649	-93.464066
6370.463562	-93.562134
6371.136475	-93.320831
6371.809387	-92.826996
6372.482300	-92.896973
6373.155212	-93.369926
6373.828125	-93.714813
6374.501038	-93.592194
6375.173950	-93.381004
6375.846863	-93.424812
6376.519775	-93.183868
6377.192688	-93.173058
6377.865601	-93.129211
6378.538513	-93.445213
6379.211426	-93.593681
6379.884338	-93.384628
6380.557251	-93.240883
6381.230164	-93.252411
6381.903076	-93.349899
6382.575989	-93.092384
6383.248901	-92.886658
6383.921814	-93.214645
6384.594727	-93.191765
6385.267639	-93.322899
6385.940552	-93.543510
6386.613464	-93.435387
6387.286377	-93.381912
6387.959290	-93.500023
6388.632202	-93.525742
6389.305115	-92.797020
6389.978027	-92.799438
6390.650940	-92.931465
6391.323853	-93.619522
6391.996765	-93.638138
6392.669678	-93.207817
6393.342590	-92.976265
6394.015503	-92.888046
6394.688416	-92.809998
6395.361328	-92.914139
6396.034241	-92.503479
6396.707153	-92.927086
6397.380066	-93.421509
6398.052979	-93.321678
6398.725891	-92.864647
6399.398804	-92.780251
6400.071716	-93.353661
6400.744629	-93.618187
6401.417542	-93.172005
6402.090454	-93.419067
6402.763367	-93.264435
6403.436279	-92.634163
6404.109192	-92.788956
6404.782104	-92.599678
6405.455017	-92.446022
6406.127930	-92.363045
6406.800842	-92.600815
6407.473755	-92.377251
6408.146667	-92.339096
6408.819580	-92.683876
6409.492493	-92.726929
6410.165405	-92.383087
6410.838318	-92.767296
6411.511230	-92.994156
6412.184143	-93.067459
6412.857056	-93.270271
6413.529968	-93.340775
6414.202881	-92.829247
6414.875793	-92.924950
6415.548706	-92.782204
6416.221619	-93.310898
6416.894531	-92.654884
6417.567444	-92.263680
6418.240356	-92.813164
6418.913269	-93.481262
6419.586182	-93.086174
6420.259094	-92.753685
6420.932007	-92.521088
6421.604919	-92.655930
6422.277832	-92.530975
6422.950745	-92.267738
6423.623657	-92.553391
6424.296570	-92.310593
6424.969482	-92.741142
6425.642395	-92.626144
6426.315308	-91.780617
6426.988220	-92.160385
6427.661133	-92.393723
6428.334045	-92.727676
6429.006958	-92.747993
6429.679871	-92.389511
6430.352783	-92.696915
6431.025696	-92.710281
6431.698608	-92.563957
6432.371521	-92.638245
6433.044434	-92.339355
6433.717346	-92.028564
6434.390259	-92.581245
6435.063171	-92.931976
6435.736084	-92.862488
6436.408997	-92.552322
6437.081909	-92.113213
6437.754822	-92.302727
6438.427734	-92.339981
6439.100647	-92.417755
6439.773560	-92.597343
6440.446472	-92.362495
6441.119385	-92.226936
6441.792297	-92.491165
6442.465210	-91.971123
6443.138123	-91.875084
6443.811035	-92.220314
6444.483948	-92.158905
6445.156860	-92.080994
6445.829773	-92.288574
6446.502686	-92.548439
6447.175598	-93.067650
6447.848511	-92.494164
6448.521423	-92.370850
6449.194336	-92.194031
6449.867249	-92.483528
6450.540161	-92.363678
6451.213074	-92.456696
6451.885986	-92.284599
6452.558899	-92.279953
6453.231812	-92.253502
6453.904724	-92.345314
6454.577637	-92.103310
6455.250549	-91.536255
6455.923462	-90.422615
6456.596375	-89.779121
6457.269287	-88.934685
6457.942200	-88.316231
6458.615112	-88.408440
6459.288025	-88.568558
6459.960938	-88.400337
6460.633850	-88.829926
6461.306763	-90.282104
6461.979675	-90.438004
6462.652588	-90.951134
6463.325500	-91.541893
6463.998413	-91.524277
6464.671326	-91.861191
6465.344238	-91.611534
6466.017151	-91.595856
6466.690063	-92.412292
6467.362976	-92.226234
6468.035889	-92.314003
6468.708801	-92.146378
6469.381714	-92.275993
6470.054626	-92.168243
6470.727539	-91.697289
6471.400452	-91.933128
6472.073364	-92.146095
6472.746277	-91.908577
6473.419189	-92.251350
6474.092102	-92.665909
6474.765015	-92.253922
6475.437927	-92.115913
6476.110840	-91.905449
6476.783752	-91.506828
6477.456665	-91.380150
6478.129578	-91.773834
6478.802490	-91.979485
6479.475403	-92.011528
6480.148315	-92.678268
6480.821228	-92.278076
6481.494141	-91.876411
6482.167053	-91.752434
6482.839966	-91.917130
6483.512878	-91.985245
6484.185791	-91.965088
6484.858704	-92.056740
6485.531616	-92.328506
6486.204529	-92.661552
6486.877441	-92.449097
6487.550354	-92.129478
6488.223267	-92.116241
6488.896179	-92.594788
6489.569092	-92.698669
6490.242004	-92.788124
6490.914917	-92.925964
6491.587830	-92.860344
6492.260742	-92.897850
6492.933655	-92.646492
6493.606567	-92.838226
6494.279480	-92.810898
6494.952393	-92.895920
6495.625305	-93.241318
6496.298218	-93.199303
6496.971130	-92.784622
6497.644043	-92.754578
6498.316956	-92.724251
6498.989868	-93.211288
6499.662781	-92.995422
6500.335693	-92.696892
6501.008606	-93.600403
6501.681519	-93.311577
6502.354431	-93.505226
6503.027344	-93.269157
6503.700256	-92.995247
6504.373169	-92.867149
6505.046082	-92.928169
6505.718994	-92.746666
6506.391907	-92.631294
6507.064819	-92.606613
6507.737732	-92.484215
6508.410645	-92.565758
6509.083557	-92.562614
6509.756470	-92.743927
6510.429382	-92.725052
6511.102295	-92.819153
6511.775208	-93.178131
6512.448120	-93.919678
6513.121033	-93.585152
6513.793945	-93.288788
6514.466858	-92.961540
6515.139771	-93.093468
6515.812683	-93.471375
6516.485596	-93.430351
6517.158508	-93.388741
6517.831421	-93.238480
6518.504333	-93.607384
6519.177246	-93.745987
6519.850159	-93.644691
6520.523071	-93.594933
6521.195984	-93.354836
6521.868896	-93.273094
6522.541809	-92.644264
6523.214722	-93.007591
6523.887634	-93.231644
6524.560547	-92.959549
6525.233459	-93.063721
6525.906372	-92.362312
6526.579285	-92.395882
6527.252197	-92.538040
6527.925110	-92.784401
6528.598022	-92.504150
6529.270935	-92.053619
6529.943848	-91.536308
6530.616760	-91.868805
6531.289673	-91.968178
6531.962585	-92.354050
6532.635498	-92.458618
6533.308411	-91.906296
6533.981323	-92.156387
6534.654236	-91.833076
6535.327148	-91.930893
6536.000061	-91.962303
6536.672974	-91.970879
6537.345886	-91.382874
6538.018799	-91.039734
6538.691711	-91.305298
6539.364624	-91.502228
6540.037537	-91.598885
6540.710449	-91.754021
6541.383362	-91.015480
6542.056274	-89.897499
6542.729187	-89.428093
6543.402100	-89.412621
6544.075012	-89.140480
6544.747925	-89.530945
6545.420837	-90.044434
6546.093750	-89.922768
6546.766663	-89.615372
6547.439575	-90.151009
6548.112488	-90.861710
6548.785400	-90.231369
6549.458313	-90.943283
6550.131226	-92.423271
6550.804138	-92.414352
6551.477051	-92.820435
6552.149963	-93.058403
6552.822876	-92.986679
6553.495789	-93.148987
6554.168701	-93.335976
6554.841614	-92.903130
6555.514526	-92.561966
6556.187439	-92.362526
6556.860352	-92.362671
6557.533264	-92.733200
6558.206177	-93.451805
6558.879089	-93.851799
6559.552002	-93.636215
6560.224915	-93.581276
6560.897827	-93.283020
6561.570740	-93.020073
6562.243652	-93.288048
6562.916565	-93.153458
6563.589478	-92.700424
6564.262390	-93.205551
6564.935303	-93.868210
6565.608215	-93.934219
6566.281128	-93.576530
6566.954041	-93.580147
6567.626953	-93.673744
6568.299866	-93.783379
6568.972778	-93.678467
6569.645691	-93.596992
6570.318604	-93.814537
6570.991516	-93.717484
6571.664429	-93.654922
6572.337341	-93.898163
6573.010254	-93.402557
6573.683167	-93.251251
6574.356079	-93.362015
6575.028992	-94.116852
6575.701904	-93.910942
6576.374817	-93.605194
6577.047729	-93.145630
6577.720642	-92.485764
6578.393555	-93.006348
6579.066467	-93.442619
6579.739380	-93.610031
6580.412292	-93.443146
6581.085205	-93.351723
6581.758118	-93.236374
6582.431030	-93.452690
6583.103943	-93.612144
6583.776855	-93.492531
6584.449768	-93.425690
6585.122681	-93.658295
6585.795593	-93.407013
6586.468506	-93.501083
6587.141418	-93.539345
6587.814331	-93.278481
6588.487244	-93.152245
6589.160156	-92.776344
6589.833069	-92.907082
6590.505981	-93.612961
6591.178894	-93.105522
6591.851807	-92.785477
6592.524719	-92.575928
6593.197632	-92.911591
6593.870544	-93.425446
6594.543457	-93.352646
6595.216370	-93.274506
6595.889282	-93.520363
6596.562195	-92.868210
6597.235107	-92.561783
6597.908020	-92.806137
6598.580933	-93.049004
6599.253845	-92.989647
6599.926758	-92.884552
6600.599670	-92.855240
6601.272583	-92.725838
6601.945496	-92.633430
6602.618408	-92.717018
6603.291321	-92.439835
6603.964233	-92.196907
6604.637146	-92.468224
6605.310059	-91.611649
6605.982971	-91.369118
6606.655884	-91.809586
6607.328796	-91.471565
6608.001709	-91.442017
6608.674622	-91.648506
6609.347534	-91.128494
6610.020447	-91.859718
6610.693359	-92.109535
6611.366272	-92.141617
6612.039185	-92.264053
6612.712097	-92.380196
6613.385010	-92.060242
6614.057922	-91.617241
6614.730835	-91.017181
6615.403748	-90.757248
6616.076660	-89.913727
6616.749573	-89.520317
6617.422485	-90.868454
6618.095398	-91.581726
6618.768311	-91.887627
6619.441223	-91.834366
6620.114136	-91.355186
6620.787048	-91.284035
6621.459961	-90.764694
6622.132874	-90.793060
6622.805786	-89.939819
6623.478699	-89.630363
6624.151611	-90.495247
6624.824524	-90.657249
6625.497437	-90.485390
6626.170349	-90.326416
6626.843262	-90.929306
6627.516174	-90.807076
6628.189087	-89.786377
6628.862000	-89.899971
6629.534912	-87.925613
6630.207825	-88.999130
6630.880737	-88.651337
6631.553650	-89.064804
6632.226562	-90.003708
6632.899475	-90.003891
6633.572388	-90.168259
6634.245300	-90.145081
6634.918213	-89.799187
6635.591125	-88.629669
6636.264038	-88.332840
6636.936951	-89.001694
6637.609863	-89.275368
6638.282776	-89.245384
6638.955688	-88.812515
6639.628601	-88.858345
6640.301514	-88.308456
6640.974426	-87.822380
6641.647339	-87.017059
6642.320251	-87.061180
6642.993164	-86.913765
6643.666077	-87.185661
6644.338989	-86.352936
6645.011902	-84.872849
6645.684814	-84.567513
6646.357727	-83.763802
6647.030640	-83.423904
6647.703552	-82.869446
6648.376465	-83.205368
6649.049377	-83.387733
6649.722290	-83.587509
6650.395203	-83.830719
6651.068115	-83.408409
6651.741028	-82.977776
6652.413940	-83.221634
6653.086853	-83.374069
6653.759766	-84.615959
6654.432678	-84.535286
6655.105591	-84.890594
6655.778503	-85.716850
6656.451416	-86.124763
6657.124329	-86.180847
6657.797241	-86.930473
6658.470154	-86.805550
6659.143066	-87.074417
6659.815979	-87.099930
6660.488892	-87.832466
6661.161804	-89.067451
6661.834717	-88.791389
6662.507629	-88.231148
6663.180542	-87.869339
6663.853455	-87.714088
6664.526367	-87.093620
6665.199280	-86.249550
6665.872192	-85.166161
6666.545105	-84.838699
6667.218018	-84.551193
6667.890930	-84.660629
6668.563843	-84.926956
6669.236755	-85.780487
6669.909668	-86.675407
6670.582581	-87.188095
6671.255493	-87.560524
6671.928406	-88.517220
6672.601318	-88.639534
6673.274231	-89.037926
6673.947144	-89.343483
6674.620056	-89.169502
6675.292969	-88.942184
6675.965881	-89.697090
6676.638794	-90.271683
6677.311707	-90.630630
6677.984619	-90.126472
6678.657532	-90.089188
6679.330444	-90.099777
6680.003357	-90.599068
6680.676270	-90.645958
6681.349182	-90.811920
6682.022095	-91.074211
6682.695007	-91.460693
6683.367920	-91.605804
6684.040833	-91.335373
6684.713745	-90.892052
6685.386658	-91.103378
6686.059570	-91.577255
6686.732483	-91.558571
6687.405396	-91.821869
6688.078308	-91.385925
6688.751221	-91.339546
6689.424133	-91.693970
6690.097046	-91.447151
6690.769958	-90.813377
6691.442871	-90.846817
6692.115784	-90.928635
6692.788696	-91.378136
6693.461609	-91.907997
6694.134521	-91.781776
6694.807434	-91.290306
6695.480347	-91.626808
6696.153259	-91.390793
6696.826172	-91.213257
6697.499084	-91.101242
6698.171997	-91.115013
6698.844910	-91.119064
6699.517822	-91.301376
6700.190735	-91.523224
6700.863647	-91.727905
6701.536560	-91.756424
6702.209473	-91.971909
6702.882385	-91.876480
6703.555298	-92.015060
6704.228210	-92.233505
6704.901123	-92.258827
6705.574036	-92.224541
6706.246948	-91.736008
6706.919861	-92.091309
6707.592773	-92.128357
6708.265686	-92.123192
6708.938599	-91.656464
6709.611511	-91.404579
6710.284424	-91.253502
6710.957336	-91.090240
6711.630249	-90.834389
6712.303162	-91.110329
6712.976074	-91.187988
6713.648987	-91.059669
6714.321899	-91.418465
6714.994812	-91.789375
6715.667725	-91.824814
6716.340637	-91.799316
6717.013550	-91.817062
6717.686462	-91.819145
6718.359375	-91.773987
6719.032288	-92.334724
6719.705200	-92.285767
6720.378113	-92.550369
6721.051025	-92.824287
6721.723938	-92.451569
6722.396851	-92.326645
6723.069763	-92.534401
6723.742676	-93.029579
6724.415588	-93.086227
6725.088501	-92.764862
6725.761414	-93.159081
6726.434326	-93.397446
6727.107239	-93.246109
6727.780151	-92.732254
6728.453064	-92.539482
6729.125977	-92.339973
6729.798889	-92.338020
6730.471802	-92.422058
6731.144714	-92.381973
6731.817627	-92.503830
6732.490540	-92.386658
6733.163452	-91.931107
6733.836365	-92.239532
6734.509277	-92.428299
6735.182190	-92.432770
6735.855103	-92.460808
6736.528015	-92.088440
6737.200928	-92.326965
6737.873840	-92.713493
6738.546753	-92.643959
6739.219666	-92.301895
6739.892578	-92.474121
6740.565491	-92.358414
6741.238403	-92.620018
6741.911316	-92.726822
6742.584229	-92.851303
6743.257141	-93.101440
6743.930054	-93.134308
6744.602966	-92.525406
6745.275879	-92.711731
6745.948792	-93.062050
6746.621704	-92.843460
6747.294617	-92.715294
6747.967529	-92.811356
6748.640442	-93.118340
6749.313354	-92.763397
6749.986267	-93.032990
6750.659180	-93.201767
6751.332092	-92.709267
6752.005005	-93.006363
6752.677917	-92.938293
6753.350830	-92.655685
6754.023743	-92.801994
6754.696655	-92.614845
6755.369568	-92.551193
6756.042480	-92.572441
6756.715393	-93.088379
6757.388306	-92.855522
6758.061218	-93.019531
6758.734131	-92.741798
6759.407043	-92.159752
6760.079956	-93.085426
6760.752869	-93.240059
6761.425781	-92.756050
6762.098694	-92.960793
6762.771606	-93.356293
6763.444519	-93.192017
6764.117432	-92.757027
6764.790344	-92.763290
6765.463257	-92.467003
6766.136169	-93.337456
6766.809082	-93.152405
6767.481995	-92.540421
6768.154907	-92.460358
6768.827820	-92.710075
6769.500732	-92.088982
6770.173645	-92.804520
6770.846558	-92.759071
6771.519470	-92.797409
6772.192383	-93.062691
6772.865295	-92.454216
6773.538208	-91.738289
6774.211121	-92.101707
6774.884033	-92.395790
6775.556946	-92.346657
6776.229858	-92.388702
6776.902771	-91.971214
6777.575684	-90.993408
6778.248596	-91.475052
6778.921509	-92.620117
6779.594421	-92.729744
6780.267334	-92.182068
6780.940247	-91.866722
6781.613159	-91.549515
6782.286072	-91.173523
6782.958984	-91.327042
6783.631897	-92.239815
6784.304810	-92.775887
6784.977722	-92.788177
6785.650635	-92.882683
6786.323547	-92.974190
6786.996460	-92.744110
6787.669373	-92.951683
6788.342285	-92.945602
6789.015198	-92.520195
6789.688110	-92.535858
6790.361023	-92.998161
6791.033936	-92.396294
6791.706848	-91.980484
6792.379761	-91.434761
6793.052673	-90.920448
6793.725586	-91.459656
6794.398499	-92.688461
6795.071411	-92.516083
6795.744324	-92.564049
6796.417236	-92.232430
6797.090149	-91.486824
6797.763062	-91.316460
6798.435974	-92.006210
6799.108887	-92.594124
6799.781799	-92.371971
6800.454712	-92.207001
6801.127625	-91.670158
6801.800537	-91.862823
6802.473450	-92.291031
6803.146362	-93.293884
6803.819275	-93.337715
6804.492188	-92.987930
6805.165100	-93.009918
6805.838013	-92.804550
6806.510925	-92.776306
6807.183838	-91.938225
6807.856750	-91.957321
6808.529663	-92.262207
6809.202576	-92.325699
6809.875488	-92.376236
6810.548401	-92.491425
6811.221313	-93.029778
6811.894226	-93.255417
6812.567139	-92.755516
6813.240051	-92.177368
6813.912964	-92.438217
6814.585876	-93.071472
6815.258789	-93.167732
6815.931702	-92.718086
6816.604614	-91.701950
6817.277527	-91.636223
6817.950439	-92.181625
6818.623352	-92.853760
6819.296265	-93.001526
6819.969177	-92.841904
6820.642090	-92.983902
6821.315002	-92.737953
6821.987915	-92.789093
6822.660828	-92.988647
6823.333740	-93.138260
6824.006653	-93.215370
6824.679565	-93.134758
6825.352478	-93.389328
6826.025391	-93.270203
6826.698303	-93.616043
6827.371216	-93.708267
6828.044128	-93.353317
6828.717041	-93.193031
6829.389954	-93.516121
6830.062866	-93.727440
6830.735779	-93.390617
6831.408691	-93.080803
6832.081604	-93.126465
6832.754517	-93.133751
6833.427429	-93.272240
6834.100342	-93.181618
6834.773254	-93.178108
6835.446167	-93.559059
6836.119080	-92.825218
6836.791992	-92.509338
6837.464905	-92.242676
6838.137817	-92.568253
6838.810730	-92.404640
6839.483643	-92.332214
6840.156555	-92.724617
6840.829468	-92.505760
6841.502380	-92.648476
6842.175293	-92.619324
6842.848206	-92.081612
6843.521118	-92.288551
6844.194031	-92.160934
6844.866943	-92.800171
6845.539856	-92.473595
6846.212769	-92.306244
6846.885681	-91.983185
6847.558594	-91.530174
6848.231506	-92.059853
6848.904419	-92.027626
6849.577332	-91.719215
6850.250244	-91.319191
6850.923157	-91.091660
6851.596069	-91.385529
6852.268982	-90.760307
6852.941895	-90.630974
6853.614807	-89.909866
6854.287720	-89.921570
6854.960632	-89.329247
6855.633545	-89.369667
6856.306458	-88.834511
6856.979370	-88.827621
6857.652283	-88.612076
6858.325195	-87.823296
6858.998108	-86.887985
6859.671021	-86.454552
6860.343933	-86.980667
6861.016846	-88.288475
6861.689758	-90.493637
6862.362671	-90.893883
6863.035583	-91.250710
6863.708496	-91.283089
6864.381409	-91.183624
6865.054321	-91.402702
6865.727234	-91.843872
6866.400146	-91.974846
6867.073059	-91.901756
6867.745972	-91.561089
6868.418884	-91.639420
6869.091797	-91.719437
6869.764709	-91.911308
6870.437622	-91.541870
6871.110535	-91.489777
6871.783447	-91.317429
6872.456360	-90.748383
6873.129272	-90.419983
6873.802185	-90.290237
6874.475098	-89.716187
6875.148010	-90.000336
6875.820923	-89.976089
6876.493835	-90.139229
6877.166748	-90.781792
6877.839661	-91.042801
6878.512573	-91.222687
6879.185486	-91.590637
6879.858398	-91.746666
6880.531311	-92.318161
6881.204224	-92.539665
6881.877136	-92.203140
6882.550049	-91.970947
6883.222961	-92.026581
6883.895874	-92.110397
6884.568787	-92.753250
6885.241699	-93.179413
6885.914612	-92.461380
6886.587524	-92.257256
6887.260437	-92.552299
6887.933350	-92.672737
6888.606262	-92.489365
6889.279175	-92.443459
6889.952087	-92.402657
6890.625000	-92.411530
6891.297913	-92.415421
6891.970825	-92.413498
6892.643738	-92.259178
6893.316650	-92.230011
6893.989563	-92.074852
6894.662476	-92.375496
6895.335388	-91.908577
6896.008301	-91.372688
6896.681213	-91.355934
6897.354126	-92.410568
6898.027039	-92.485069
6898.699951	-92.584793
6899.372864	-92.667381
6900.045776	-92.125961
6900.718689	-92.234802
6901.391602	-92.620850
6902.064514	-93.068748
6902.737427	-92.684311
6903.410339	-92.603058
6904.083252	-92.983162
6904.756165	-93.003052
6905.429077	-92.690582
6906.101990	-92.665100
6906.774902	-93.003593
6907.447815	-92.969124
6908.120728	-92.632103
6908.793640	-92.933037
6909.466553	-92.968796
6910.139465	-92.948830
6910.812378	-92.750175
6911.485291	-92.765106
6912.158203	-92.817635
6912.831116	-93.175308
6913.504028	-92.622246
6914.176941	-92.696350
6914.849854	-92.966232
6915.522766	-92.682022
6916.195679	-92.908203
6916.868591	-92.807434
6917.541504	-92.337456
6918.214417	-92.270462
6918.887329	-92.228531
6919.560242	-92.209938
6920.233154	-92.403809
6920.906067	-92.614960
6921.578979	-92.859505
6922.251892	-92.509201
6922.924805	-92.523682
6923.597717	-92.778671
6924.270630	-92.870529
6924.943542	-93.085075
6925.616455	-93.113609
6926.289368	-92.437057
6926.962280	-92.806511
6927.635193	-92.901382
6928.308105	-93.038544
6928.981018	-92.950195
6929.653931	-92.722328
6930.326843	-92.980598
6930.999756	-93.394791
6931.672668	-93.302856
6932.345581	-93.084160
6933.018494	-93.136101
6933.691406	-92.987991
6934.364319	-93.092110
6935.037231	-93.404480
6935.710144	-93.151566
6936.383057	-93.114006
6937.055969	-93.152679
6937.728882	-93.082657
6938.401794	-93.014717
6939.074707	-93.204132
6939.747620	-93.289040
6940.420532	-93.337891
6941.093445	-93.341393
6941.766357	-93.324303
6942.439270	-92.793091
6943.112183	-92.828346
6943.785095	-92.763214
6944.458008	-92.862862
6945.130920	-93.415131
6945.803833	-93.555870
6946.476746	-93.634346
6947.149658	-93.932892
6947.822571	-93.995918
6948.495483	-93.357803
6949.168396	-93.500587
6949.841309	-93.624886
6950.514221	-92.806839
6951.187134	-92.764343
6951.860046	-92.800781
6952.532959	-93.352112
6953.205872	-93.207565
6953.878784	-93.304047
6954.551697	-93.224869
6955.224609	-92.977074
6955.897522	-93.025993
6956.570435	-92.726952
6957.243347	-92.973511
6957.916260	-93.126442
6958.589172	-93.259056
6959.262085	-93.499359
6959.934998	-93.550964
6960.607910	-93.588806
6961.280823	-93.572380
6961.953735	-93.544601
6962.626648	-93.748276
6963.299561	-93.410881
6963.972473	-93.093765
6964.645386	-92.826920
6965.318298	-92.846741
6965.991211	-93.283165
6966.664124	-93.863037
6967.337036	-93.945663
6968.009949	-93.779648
6968.682861	-93.454636
6969.355774	-93.430069
6970.028687	-93.518341
6970.701599	-93.401009
6971.374512	-93.440964
6972.047424	-93.668938
6972.720337	-93.941719
6973.393250	-93.659645
6974.066162	-93.467056
6974.739075	-93.607140
6975.411987	-93.620750
6976.084900	-93.500656
6976.757812	-93.132454
6977.430725	-93.626526
6978.103638	-93.754387
6978.776550	-94.003029
6979.449463	-94.022369
6980.122375	-93.549225
6980.795288	-93.283417
6981.468201	-93.243622
6982.141113	-93.286407
6982.814026	-93.037796
6983.486938	-93.475281
6984.159851	-93.974678
6984.832764	-93.946404
6985.505676	-93.655495
6986.178589	-93.471344
6986.851501	-93.819870
6987.524414	-93.078659
6988.197327	-92.801155
6988.870239	-92.942146
6989.543152	-93.234024
6990.216064	-92.848053
6990.888977	-93.182495
6991.561890	-93.379807
6992.234802	-93.485107
6992.907715	-93.652992
6993.580627	-93.135803
6994.253540	-92.752769
6994.926453	-92.909836
6995.599365	-93.604973
6996.272278	-94.277489
6996.945190	-93.551407
6997.618103	-93.524734
6998.291016	-93.577873
6998.963928	-93.550743
6999.636841	-93.476242
7000.309753	-93.522797
7000.982666	-93.994736
7001.655579	-93.348831
7002.328491	-93.158752
7003.001404	-93.632721
7003.674316	-93.451378
7004.347229	-93.189247
7005.020142	-92.957802
7005.693054	-92.499290
7006.365967	-92.720154
7007.038879	-92.772118
7007.711792	-93.062828
7008.384705	-93.326576
7009.057617	-93.084969
7009.730530	-92.947182
7010.403442	-92.715141
7011.076355	-93.054527
7011.749268	-93.506966
7012.422180	-93.499435
7013.095093	-93.247421
7013.768005	-92.789345
7014.440918	-93.075111
7015.113831	-93.465195
7015.786743	-93.580673
7016.459656	-93.387299
7017.132568	-93.278870
7017.805481	-93.753899
7018.478394	-93.407547
7019.151306	-93.438690
7019.824219	-93.451149
7020.497131	-93.460510
7021.170044	-92.916710
7021.842957	-92.311386
7022.515869	-92.533165
7023.188782	-92.438568
7023.861694	-92.612396
7024.534607	-92.864479
