Frequency (Hz)	Level (dB)
3945.959473	-66.835579
3946.632385	-66.539871
3947.305298	-66.332970
3947.978210	-66.099838
3948.651123	-66.307281
3949.324036	-67.255882
3949.996948	-66.615295
3950.669861	-66.604202
3951.342773	-66.446564
3952.015686	-65.280579
3952.688599	-65.171585
3953.361511	-65.353615
3954.034424	-64.832848
3954.707336	-65.610634
3955.380249	-66.046303
3956.053162	-66.565956
3956.726074	-66.901428
3957.398987	-65.849625
3958.071899	-65.586403
3958.744812	-66.158813
3959.417725	-66.335663
3960.090637	-65.652008
3960.763550	-64.491585
3961.436462	-64.260139
3962.109375	-64.948349
3962.782288	-65.117485
3963.455200	-66.236137
3964.128113	-65.970154
3964.801025	-65.341782
3965.473938	-65.439484
3966.146851	-65.402260
3966.819763	-65.594223
3967.492676	-66.275414
3968.165588	-66.317451
3968.838501	-66.468452
3969.511414	-66.349083
3970.184326	-65.823830
3970.857239	-65.747314
3971.530151	-66.621567
3972.203064	-67.110222
3972.875977	-66.753799
3973.548889	-66.217186
3974.221802	-65.531067
3974.894714	-65.039528
3975.567627	-65.772499
3976.240540	-65.678886
3976.913452	-65.695648
3977.586365	-65.875114
3978.259277	-65.913696
3978.932190	-66.376549
3979.605103	-66.612068
3980.278015	-66.229233
3980.950928	-66.283157
3981.623840	-66.136940
3982.296753	-66.954308
3982.969666	-67.435852
3983.642578	-67.470833
3984.315491	-66.644592
3984.988403	-66.026176
3985.661316	-65.778183
3986.334229	-66.422432
3987.007141	-67.029579
3987.680054	-66.854126
3988.352966	-66.437248
3989.025879	-66.386414
3989.698792	-66.689507
3990.371704	-67.059441
3991.044617	-67.191925
3991.717529	-67.885544
3992.390442	-68.008141
3993.063354	-67.714027
3993.736267	-67.357826
3994.409180	-67.339973
3995.082092	-67.441132
3995.755005	-67.701454
3996.427917	-67.402550
3997.100830	-67.625496
3997.773743	-67.369949
3998.446655	-66.859810
3999.119568	-66.407463
3999.792480	-65.855370
4000.465393	-65.739380
4001.138306	-65.622894
4001.811218	-65.741096
4002.484131	-66.000900
4003.157043	-66.128288
4003.829956	-65.910652
4004.502869	-65.869362
4005.175781	-65.967377
4005.848694	-66.397820
4006.521606	-66.563934
4007.194519	-67.221985
4007.867432	-66.998917
4008.540344	-66.742264
4009.213257	-66.947418
4009.886169	-66.483910
4010.559082	-66.914703
4011.231995	-67.494171
4011.904907	-66.721840
4012.577820	-66.696960
4013.250732	-66.704735
4013.923645	-66.690109
4014.596558	-66.037338
4015.269470	-66.091415
4015.942383	-65.736450
4016.615295	-65.822464
4017.288208	-66.477516
4017.961121	-67.060638
4018.634033	-67.102562
4019.306946	-66.746040
4019.979858	-66.957352
4020.652771	-66.983688
4021.325684	-66.714958
4021.998596	-67.589111
4022.671509	-68.055405
4023.344421	-67.630531
4024.017334	-68.034637
4024.690247	-67.828018
4025.363159	-67.743637
4026.036072	-68.523949
4026.708984	-68.630333
4027.381897	-67.913757
4028.054810	-68.722702
4028.727722	-68.559433
4029.400635	-68.829887
4030.073547	-68.963737
4030.746460	-69.130104
4031.419373	-68.893967
4032.092285	-68.837082
4032.765198	-69.389099
4033.438110	-69.269722
4034.111023	-68.799400
4034.783936	-68.732956
4035.456848	-69.021278
4036.129761	-69.674248
4036.802673	-69.988899
4037.475586	-70.208290
4038.148499	-70.099068
4038.821411	-69.862846
4039.494324	-69.336044
4040.167236	-68.794304
4040.840149	-68.796196
4041.513062	-69.310310
4042.185974	-69.863960
4042.858887	-69.110550
4043.531799	-68.734474
4044.204712	-68.843781
4044.877625	-69.045998
4045.550537	-69.349922
4046.223450	-69.953781
4046.896362	-70.149010
4047.569275	-69.658226
4048.242188	-69.621346
4048.915100	-69.517059
4049.588013	-69.377525
4050.260925	-69.382904
4050.933838	-69.845146
4051.606750	-70.007744
4052.279663	-70.228584
4052.952576	-70.587326
4053.625488	-70.054558
4054.298401	-69.858932
4054.971313	-70.120300
4055.644226	-70.219688
4056.317139	-70.003021
4056.990051	-70.504631
4057.662964	-70.328499
4058.335876	-70.024529
4059.008789	-70.518387
4059.681702	-70.492500
4060.354614	-70.690445
4061.027527	-70.997787
4061.700439	-70.831825
4062.373352	-70.800743
4063.046265	-70.884636
4063.719177	-70.631226
4064.392090	-70.676918
4065.065002	-70.950508
4065.737915	-70.816002
4066.410828	-70.969513
4067.083740	-71.412971
4067.756653	-71.799019
4068.429565	-71.570633
4069.102478	-71.276131
4069.775391	-70.857201
4070.448303	-71.135048
4071.121216	-71.291679
4071.794128	-71.309723
4072.467041	-71.143158
4073.139954	-71.413704
4073.812866	-71.597595
4074.485779	-71.778587
4075.158691	-71.668861
4075.831604	-71.323524
4076.504517	-71.433159
4077.177429	-71.530701
4077.850342	-71.148453
4078.523254	-71.481026
4079.196167	-72.254082
4079.869080	-72.271965
4080.541992	-71.929077
4081.214905	-72.160103
4081.887817	-72.247353
4082.560730	-72.594963
4083.233643	-72.746300
4083.906555	-72.133972
4084.579468	-71.982750
4085.252380	-71.936913
4085.925293	-72.002502
4086.598206	-71.687408
4087.271118	-71.536003
4087.944031	-71.757996
4088.616943	-71.998604
4089.289856	-71.605499
4089.962769	-71.731567
4090.635681	-71.346893
4091.308594	-70.661118
4091.981506	-71.209816
4092.654419	-71.979469
4093.327332	-71.771210
4094.000244	-71.587433
4094.673157	-71.934677
4095.346069	-71.421120
4096.018982	-72.022881
4096.691895	-72.256783
4097.364807	-71.740074
4098.037720	-71.572533
4098.710632	-71.341385
4099.383545	-71.323517
4100.056458	-71.568047
4100.729370	-71.496742
4101.402283	-71.725159
4102.075195	-71.886299
4102.748108	-71.623886
4103.421021	-71.704292
4104.093933	-71.172104
4104.766846	-71.038338
4105.439758	-70.879761
4106.112671	-70.752838
4106.785583	-70.988556
4107.458496	-71.117577
4108.131409	-71.187439
4108.804321	-70.648041
4109.477234	-70.211464
4110.150146	-70.436157
4110.823059	-71.072067
4111.495972	-70.929573
4112.168884	-70.437874
4112.841797	-69.944099
4113.514709	-69.633728
4114.187622	-69.959396
4114.860535	-69.880280
4115.533447	-69.917709
4116.206360	-70.272293
4116.879272	-70.076263
4117.552185	-69.885422
4118.225098	-69.409492
4118.898010	-69.408539
4119.570923	-70.166855
4120.243835	-70.363045
4120.916748	-70.714394
4121.589661	-70.386787
4122.262573	-69.968704
4122.935486	-69.635719
4123.608398	-69.565735
4124.281311	-69.178764
4124.954224	-68.876068
4125.627136	-69.061928
4126.300049	-69.124924
4126.972961	-69.165504
4127.645874	-69.118073
4128.318787	-68.893616
4128.991699	-68.529884
4129.664612	-68.368294
4130.337524	-68.207008
4131.010437	-68.226494
4131.683350	-67.922287
4132.356262	-67.626167
4133.029175	-67.634468
4133.702087	-67.458221
4134.375000	-67.684822
4135.047913	-67.820442
4135.720825	-68.243347
4136.393738	-68.430672
4137.066650	-67.627197
4137.739563	-67.528381
4138.412476	-67.960983
4139.085388	-67.707695
4139.758301	-68.109245
4140.431213	-67.718941
4141.104126	-67.189445
4141.777039	-67.383926
4142.449951	-67.146339
4143.122864	-67.212906
4143.795776	-67.888718
4144.468689	-67.670319
4145.141602	-67.955315
4145.814514	-68.169609
4146.487427	-67.467026
4147.160339	-66.987053
4147.833252	-66.810402
4148.506165	-66.997070
4149.179077	-66.900299
4149.851990	-66.775330
4150.524902	-66.441185
4151.197815	-66.556374
4151.870728	-66.773613
4152.543640	-66.505676
4153.216553	-66.512032
4153.889465	-66.533035
4154.562378	-66.256142
4155.235291	-66.906845
4155.908203	-67.303909
4156.581116	-66.789642
4157.254028	-66.629585
4157.926941	-67.134453
4158.599854	-66.219414
4159.272766	-65.613457
4159.945679	-65.674019
4160.618591	-65.944206
4161.291504	-66.128876
4161.964417	-65.573174
4162.637329	-65.188942
4163.310242	-64.884018
4163.983154	-63.876263
4164.656067	-64.271744
4165.328979	-64.815987
4166.001892	-65.037827
4166.674805	-64.859169
4167.347717	-65.020744
4168.020630	-65.222298
4168.693542	-66.183540
4169.366455	-65.671181
4170.039368	-65.260735
4170.712280	-64.481407
4171.385193	-63.982510
4172.058105	-64.715004
4172.731018	-65.254578
4173.403931	-65.142944
4174.076843	-65.759743
4174.749756	-66.054619
4175.422668	-65.861290
4176.095581	-65.792610
4176.768494	-65.863968
4177.441406	-65.982445
4178.114319	-66.290741
4178.787231	-66.636040
4179.460144	-66.803368
4180.133057	-66.153244
4180.805969	-65.402649
4181.478882	-66.049828
4182.151794	-66.327667
4182.824707	-66.021973
4183.497620	-65.915520
4184.170532	-65.990517
4184.843445	-65.629738
4185.516357	-65.437561
4186.189270	-65.515961
4186.862183	-65.721519
4187.535095	-65.632004
4188.208008	-65.916183
4188.880920	-65.792061
4189.553833	-65.448654
4190.226746	-65.129837
4190.899658	-65.721916
4191.572571	-65.974777
4192.245483	-66.023796
4192.918396	-65.516518
4193.591309	-65.884384
4194.264221	-66.602440
4194.937134	-66.617844
4195.610046	-66.485489
4196.282959	-66.529915
4196.955872	-66.522202
4197.628784	-66.356102
4198.301697	-66.428574
4198.974609	-65.311935
4199.647522	-65.053886
4200.320435	-65.603859
4200.993347	-64.409882
4201.666260	-63.894958
4202.339172	-64.075401
4203.012085	-63.662430
4203.684998	-63.626656
4204.357910	-63.675282
4205.030823	-63.978283
4205.703735	-64.588127
4206.376648	-65.089607
4207.049561	-65.356567
4207.722473	-65.995285
4208.395386	-65.741997
4209.068298	-65.265900
4209.741211	-65.572769
4210.414124	-66.109444
4211.087036	-66.094078
4211.759949	-66.836143
4212.432861	-66.853714
4213.105774	-65.907211
4213.778687	-65.363182
4214.451599	-65.201271
4215.124512	-65.891014
4215.797424	-66.442688
4216.470337	-66.265106
4217.143250	-65.747406
4217.816162	-65.522545
4218.489075	-65.664444
4219.161987	-65.594734
4219.834900	-65.204033
4220.507812	-65.063660
4221.180725	-65.196037
4221.853638	-64.247337
4222.526550	-64.313705
4223.199463	-64.867065
4223.872375	-64.824646
4224.545288	-64.959747
4225.218201	-64.927391
4225.891113	-64.401138
4226.564026	-64.957687
4227.236938	-65.887436
4227.909851	-66.829498
4228.582764	-68.002731
4229.255676	-67.707397
4229.928589	-66.932938
4230.601501	-66.401390
4231.274414	-66.575775
4231.947327	-67.279144
4232.620239	-67.376663
4233.293152	-67.535118
4233.966064	-67.550591
4234.638977	-67.506950
4235.311890	-67.531204
4235.984802	-66.654083
4236.657715	-66.455673
4237.330627	-67.105247
4238.003540	-67.660240
4238.676453	-67.805466
4239.349365	-68.227867
4240.022278	-68.603142
4240.695190	-68.756012
4241.368103	-68.827965
4242.041016	-68.582733
4242.713928	-68.251495
4243.386841	-68.553818
4244.059753	-68.840523
4244.732666	-68.939621
4245.405579	-68.833588
4246.078491	-68.835846
4246.751404	-69.205101
4247.424316	-69.300774
4248.097229	-69.386581
4248.770142	-69.049553
4249.443054	-68.251404
4250.115967	-68.670761
4250.788879	-69.034775
4251.461792	-69.088417
4252.134705	-68.715202
4252.807617	-69.517487
4253.480530	-70.075134
4254.153442	-69.511993
4254.826355	-68.872925
4255.499268	-69.108612
4256.172180	-69.617950
4256.845093	-69.739761
4257.518005	-69.256241
4258.190918	-69.353249
4258.863831	-70.006218
4259.536743	-70.661118
4260.209656	-69.695686
4260.882568	-69.360840
4261.555481	-69.604240
4262.228394	-70.268829
4262.901306	-70.280594
4263.574219	-69.916061
4264.247131	-69.686722
4264.920044	-70.012444
4265.592957	-70.210625
4266.265869	-70.062653
4266.938782	-70.076126
4267.611694	-70.142342
4268.284607	-70.027229
4268.957520	-70.101410
4269.630432	-70.361031
4270.303345	-70.532639
4270.976257	-70.357635
4271.649170	-70.610245
4272.322083	-70.742714
4272.994995	-70.970238
4273.667908	-71.216759
4274.340820	-71.089432
4275.013733	-71.439049
4275.686646	-71.574974
4276.359558	-70.951302
4277.032471	-70.757965
4277.705383	-70.439445
4278.378296	-70.533768
4279.051208	-71.216248
4279.724121	-71.015923
4280.397034	-70.704643
4281.069946	-71.127632
4281.742859	-71.340134
4282.415771	-71.337311
4283.088684	-70.817688
4283.761597	-70.923691
4284.434509	-71.002007
4285.107422	-71.481819
4285.780334	-71.694092
4286.453247	-71.210915
4287.126160	-71.394707
4287.799072	-71.447624
4288.471985	-70.963425
4289.144897	-70.509605
4289.817810	-70.979218
4290.490723	-71.561920
4291.163635	-71.225731
4291.836548	-71.193214
4292.509460	-71.015488
4293.182373	-70.856049
4293.855286	-71.013916
4294.528198	-71.320404
4295.201111	-71.248276
4295.874023	-71.238594
4296.546936	-70.906883
4297.219849	-70.955284
4297.892761	-70.584709
4298.565674	-70.637856
4299.238586	-70.854965
4299.911499	-70.953354
4300.584412	-71.540779
4301.257324	-71.736580
4301.930237	-71.386665
4302.603149	-71.234810
4303.276062	-71.750618
4303.948975	-71.593796
4304.621887	-71.160713
4305.294800	-70.844849
4305.967712	-71.190353
4306.640625	-71.728378
4307.313538	-71.266060
4307.986450	-71.228889
4308.659363	-71.065590
4309.332275	-71.119087
4310.005188	-71.195946
4310.678101	-71.128685
4311.351013	-71.086632
4312.023926	-70.861900
4312.696838	-70.592125
4313.369751	-70.341789
4314.042664	-70.376961
4314.715576	-70.343636
4315.388489	-70.644669
4316.061401	-70.794281
4316.734314	-70.421066
4317.407227	-70.076698
4318.080139	-70.145164
4318.753052	-70.261269
4319.425964	-70.576637
4320.098877	-70.956871
4320.771790	-70.926147
4321.444702	-71.273079
4322.117615	-71.409920
4322.790527	-70.816879
4323.463440	-70.607979
4324.136353	-70.919777
4324.809265	-70.825371
4325.482178	-70.833771
4326.155090	-70.904160
4326.828003	-70.214760
4327.500916	-69.927254
4328.173828	-70.233803
4328.846741	-70.304138
4329.519653	-70.004898
4330.192566	-70.072357
4330.865479	-69.234245
4331.538391	-69.520241
4332.211304	-70.269241
4332.884216	-69.534546
4333.557129	-68.749313
4334.230042	-68.982567
4334.902954	-69.472908
4335.575867	-68.687805
4336.248779	-68.918221
4336.921692	-69.808662
4337.594604	-69.583191
4338.267517	-69.554832
4338.940430	-69.359146
4339.613342	-69.585541
4340.286255	-69.343971
4340.959167	-69.639488
4341.632080	-69.598183
4342.304993	-69.179512
4342.977905	-69.636856
4343.650818	-69.854813
4344.323730	-69.439522
4344.996643	-69.093430
4345.669556	-69.404968
4346.342468	-69.192162
4347.015381	-68.613052
4347.688293	-68.509232
4348.361206	-67.935982
4349.034119	-67.913826
4349.707031	-68.127174
4350.379944	-67.972298
4351.052856	-68.488304
4351.725769	-68.516281
4352.398682	-68.448288
4353.071594	-68.443985
4353.744507	-67.953590
4354.417419	-68.185623
4355.090332	-68.113411
4355.763245	-67.861946
4356.436157	-67.850807
4357.109070	-67.454041
4357.781982	-67.664246
4358.454895	-68.455055
4359.127808	-68.901352
4359.800720	-68.958916
4360.473633	-69.078720
4361.146545	-68.371674
4361.819458	-67.987846
4362.492371	-68.365257
4363.165283	-68.683754
4363.838196	-68.387802
4364.511108	-67.454430
4365.184021	-66.899689
4365.856934	-67.175835
4366.529846	-67.971756
4367.202759	-68.695244
4367.875671	-68.714912
4368.548584	-68.454750
4369.221497	-69.350342
4369.894409	-68.973740
4370.567322	-69.083344
4371.240234	-69.448936
4371.913147	-69.084381
4372.586060	-68.644691
4373.258972	-69.003433
4373.931885	-68.947899
4374.604797	-69.000572
4375.277710	-69.467827
4375.950623	-69.944763
4376.623535	-69.664635
4377.296448	-69.268829
4377.969360	-69.042206
4378.642273	-69.328957
4379.315186	-69.873741
4379.988098	-69.827148
4380.661011	-70.102646
4381.333923	-70.395592
4382.006836	-70.127472
4382.679749	-69.562996
4383.352661	-69.937508
4384.025574	-69.880554
4384.698486	-69.606239
4385.371399	-69.588173
4386.044312	-69.749977
4386.717224	-70.256058
4387.390137	-70.703537
4388.063049	-70.636093
4388.735962	-70.086105
4389.408875	-69.985291
4390.081787	-69.885918
4390.754700	-69.891167
4391.427612	-69.591095
4392.100525	-69.468628
4392.773438	-69.344147
4393.446350	-68.881859
4394.119263	-69.097565
4394.792175	-69.230888
4395.465088	-69.600784
4396.138000	-68.848457
4396.810913	-68.873970
4397.483826	-69.000404
4398.156738	-68.951782
4398.829651	-69.153053
4399.502563	-69.155167
4400.175476	-68.995529
4400.848389	-69.722916
4401.521301	-70.029938
4402.194214	-70.210999
4402.867126	-70.059059
4403.540039	-69.672043
4404.212952	-69.583961
4404.885864	-69.710480
4405.558777	-69.786980
4406.231689	-69.754272
4406.904602	-69.599297
4407.577515	-69.309235
4408.250427	-69.891502
4408.923340	-70.223068
4409.596252	-69.478516
4410.269165	-69.590157
4410.942078	-69.836319
4411.614990	-69.973740
4412.287903	-70.185669
4412.960815	-70.146553
4413.633728	-70.404343
4414.306641	-70.080215
4414.979553	-70.027016
4415.652466	-69.857941
4416.325378	-69.870682
4416.998291	-69.409660
4417.671204	-69.043343
4418.344116	-69.425995
4419.017029	-69.381226
4419.689941	-69.340469
4420.362854	-69.198311
4421.035767	-68.717361
4421.708679	-68.463310
4422.381592	-68.769028
4423.054504	-68.983109
4423.727417	-68.967606
4424.400330	-68.885902
4425.073242	-69.284714
4425.746155	-69.205673
4426.419067	-68.755005
4427.091980	-68.827957
4427.764893	-68.811508
4428.437805	-69.166985
4429.110718	-69.170052
4429.783630	-68.942596
4430.456543	-69.017159
4431.129456	-68.878990
4431.802368	-68.287270
4432.475281	-68.387070
4433.148193	-68.611267
4433.821106	-68.549438
4434.494019	-68.876060
4435.166931	-68.069313
4435.839844	-67.605621
4436.512756	-67.708275
4437.185669	-68.546150
4437.858582	-68.918015
4438.531494	-68.329269
4439.204407	-68.020805
4439.877319	-67.513252
4440.550232	-67.571892
4441.223145	-68.080963
4441.896057	-67.871887
4442.568970	-68.181931
4443.241882	-68.118286
4443.914795	-67.938515
4444.587708	-67.481308
4445.260620	-66.923676
4445.933533	-67.738609
4446.606445	-68.072067
4447.279358	-67.307747
4447.952271	-67.470116
4448.625183	-67.454819
4449.298096	-66.664291
4449.971008	-67.153519
4450.643921	-67.118225
4451.316833	-67.233101
4451.989746	-67.273201
4452.662659	-67.343918
4453.335571	-68.085709
4454.008484	-67.700249
4454.681396	-68.021011
4455.354309	-67.676079
4456.027222	-67.309845
4456.700134	-67.383972
4457.373047	-67.123627
4458.045959	-66.975571
4458.718872	-66.443123
4459.391785	-66.437172
4460.064697	-66.438103
4460.737610	-66.284988
4461.410522	-65.655434
4462.083435	-66.094475
4462.756348	-66.796638
4463.429260	-66.606857
4464.102173	-66.566864
4464.775085	-66.568336
4465.447998	-66.084732
4466.120911	-65.972824
4466.793823	-66.055717
4467.466736	-66.263939
4468.139648	-66.433151
4468.812561	-66.534462
4469.485474	-66.169899
4470.158386	-66.107132
4470.831299	-66.150185
4471.504211	-66.831001
4472.177124	-67.607498
4472.850037	-67.133759
4473.522949	-65.895592
4474.195862	-65.990616
4474.868774	-66.911293
4475.541687	-66.876602
4476.214600	-67.282448
4476.887512	-67.541077
4477.560425	-67.152657
4478.233337	-67.462128
4478.906250	-68.231125
4479.579163	-67.896202
4480.252075	-67.844505
4480.924988	-68.217628
4481.597900	-68.300476
4482.270813	-67.399132
4482.943726	-67.026520
4483.616638	-67.059074
4484.289551	-67.287979
4484.962463	-67.218224
4485.635376	-67.806870
4486.308289	-67.977051
4486.981201	-67.340828
4487.654114	-68.224770
4488.327026	-68.916473
4488.999939	-68.498596
4489.672852	-67.771942
4490.345764	-68.203560
4491.018677	-68.584473
4491.691589	-68.397835
4492.364502	-68.846916
4493.037415	-69.960297
4493.710327	-69.388809
4494.383240	-68.851555
4495.056152	-69.791641
4495.729065	-70.432716
4496.401978	-70.483864
4497.074890	-69.533401
4497.747803	-69.156021
4498.420715	-68.694633
4499.093628	-68.606888
4499.766541	-69.052841
4500.439453	-68.562660
4501.112366	-68.793259
4501.785278	-69.671593
4502.458191	-69.815063
4503.131104	-69.675201
4503.804016	-69.051315
4504.476929	-69.532433
4505.149841	-70.071022
4505.822754	-69.370094
4506.495667	-69.665520
4507.168579	-69.968307
4507.841492	-70.183304
4508.514404	-70.519836
4509.187317	-69.970970
4509.860229	-70.372452
4510.533142	-70.807487
4511.206055	-71.069481
4511.878967	-70.505447
4512.551880	-70.387817
4513.224792	-69.908607
4513.897705	-69.932755
4514.570618	-70.762985
4515.243530	-70.480713
4515.916443	-70.480255
4516.589355	-70.871078
4517.262268	-70.883995
4517.935181	-70.995735
4518.608093	-70.903923
4519.281006	-71.192192
4519.953918	-70.295578
4520.626831	-70.060173
4521.299744	-70.933914
4521.972656	-71.634415
4522.645569	-71.541969
4523.318481	-70.812088
4523.991394	-71.105705
4524.664307	-71.082169
4525.337219	-70.829994
4526.010132	-70.600914
4526.683044	-71.070312
4527.355957	-71.902237
4528.028870	-71.575516
4528.701782	-71.293404
4529.374695	-71.663132
4530.047607	-71.922371
4530.720520	-71.571709
4531.393433	-71.177071
4532.066345	-70.932625
4532.739258	-71.173706
4533.412170	-71.206322
4534.085083	-71.763817
4534.757996	-71.538261
4535.430908	-71.095703
4536.103821	-71.363655
4536.776733	-71.063034
4537.449646	-71.514984
4538.122559	-71.564720
4538.795471	-71.673477
4539.468384	-71.085083
4540.141296	-71.604637
4540.814209	-71.146545
4541.487122	-71.672447
4542.160034	-71.412193
4542.832947	-70.597542
4543.505859	-71.302559
4544.178772	-72.096512
4544.851685	-71.295097
4545.524597	-71.351372
4546.197510	-71.664734
4546.870422	-70.885834
4547.543335	-70.687569
4548.216248	-71.281326
4548.889160	-70.938377
4549.562073	-70.882881
4550.234985	-71.451012
4550.907898	-71.751564
4551.580811	-71.853989
4552.253723	-72.354576
4552.926636	-71.717133
4553.599548	-71.825493
4554.272461	-71.231583
4554.945374	-70.919891
4555.618286	-70.861610
4556.291199	-71.158119
4556.964111	-70.999809
4557.637024	-71.088150
4558.309937	-70.970871
4558.982849	-71.066399
4559.655762	-71.145393
4560.328674	-71.821922
4561.001587	-71.862274
4561.674500	-72.100182
4562.347412	-71.927032
4563.020325	-71.437469
4563.693237	-71.168823
4564.366150	-71.537064
4565.039062	-72.415749
4565.711975	-71.974258
4566.384888	-72.007271
4567.057800	-71.963509
4567.730713	-71.926216
4568.403625	-71.929794
4569.076538	-71.856659
4569.749451	-72.241196
4570.422363	-72.398857
4571.095276	-71.858604
4571.768188	-71.136635
4572.441101	-71.171783
4573.114014	-71.543144
4573.786926	-71.260017
4574.459839	-72.022293
4575.132751	-72.511192
4575.805664	-71.949646
4576.478577	-71.514923
4577.151489	-71.332512
4577.824402	-71.439003
4578.497314	-70.839142
4579.170227	-70.917625
4579.843140	-71.660278
4580.516052	-71.717354
4581.188965	-71.643829
4581.861877	-71.623001
4582.534790	-71.956367
4583.207703	-71.959396
4583.880615	-71.911575
4584.553528	-71.850525
4585.226440	-72.355553
4585.899353	-72.256721
4586.572266	-72.396896
4587.245178	-72.221451
4587.918091	-71.386154
4588.591003	-71.138039
4589.263916	-71.687241
4589.936829	-72.286827
4590.609741	-71.953751
4591.282654	-71.648933
4591.955566	-72.097122
4592.628479	-72.184593
4593.301392	-72.450668
4593.974304	-71.762733
4594.647217	-71.960838
4595.320129	-71.803429
4595.993042	-71.991104
4596.665955	-71.751228
4597.338867	-71.852737
4598.011780	-72.471909
4598.684692	-72.352783
4599.357605	-71.740570
4600.030518	-71.651550
4600.703430	-72.312813
4601.376343	-71.660446
4602.049255	-71.616051
4602.722168	-71.998863
4603.395081	-71.618141
4604.067993	-72.122955
4604.740906	-72.181412
4605.413818	-71.685593
4606.086731	-71.581146
4606.759644	-72.328629
4607.432556	-72.633636
4608.105469	-72.548309
4608.778381	-72.069496
4609.451294	-71.711617
4610.124207	-71.404045
4610.797119	-71.655693
4611.470032	-72.074821
4612.142944	-71.920807
4612.815857	-72.361397
4613.488770	-72.355408
4614.161682	-71.960800
4614.834595	-72.107651
4615.507507	-72.167702
4616.180420	-72.276756
4616.853333	-71.710297
4617.526245	-71.561737
4618.199158	-71.709648
4618.872070	-72.001892
4619.544983	-71.340820
4620.217896	-71.837715
4620.890808	-71.743706
4621.563721	-71.705048
4622.236633	-72.207764
4622.909546	-71.821999
4623.582458	-71.785591
4624.255371	-72.055809
4624.928284	-72.011665
4625.601196	-72.556503
4626.274109	-72.976776
4626.947021	-72.140930
4627.619934	-71.783714
4628.292847	-71.743515
4628.965759	-72.501884
4629.638672	-72.412407
4630.311584	-71.915382
4630.984497	-72.189125
4631.657410	-72.094734
4632.330322	-72.129333
4633.003235	-72.123116
4633.676147	-72.194969
4634.349060	-72.495598
4635.021973	-72.444221
4635.694885	-72.529037
4636.367798	-72.291710
4637.040710	-72.088387
4637.713623	-72.092293
4638.386536	-72.263840
4639.059448	-72.436920
4639.732361	-72.411270
4640.405273	-71.773598
4641.078186	-71.804390
4641.751099	-72.284393
4642.424011	-72.229233
4643.096924	-71.887016
4643.769836	-72.094742
4644.442749	-71.719772
4645.115662	-71.381973
4645.788574	-71.928764
4646.461487	-72.098312
4647.134399	-71.583641
4647.807312	-71.678360
4648.480225	-71.790581
4649.153137	-71.554909
4649.826050	-71.547821
4650.498962	-71.837990
4651.171875	-72.307640
4651.844788	-72.221008
4652.517700	-71.369888
4653.190613	-71.829315
4653.863525	-72.271194
4654.536438	-72.313988
4655.209351	-72.173073
4655.882263	-72.020729
4656.555176	-72.087654
4657.228088	-72.110107
4657.901001	-71.636017
4658.573914	-71.720299
4659.246826	-71.974060
4659.919739	-71.792244
4660.592651	-72.075325
4661.265564	-72.078194
4661.938477	-71.661682
4662.611389	-71.627731
4663.284302	-71.806183
4663.957214	-71.628868
4664.630127	-71.462860
4665.303040	-71.312187
4665.975952	-71.693947
4666.648865	-71.651169
4667.321777	-71.469818
4667.994690	-71.514694
4668.667603	-71.403114
4669.340515	-71.140236
4670.013428	-71.189789
4670.686340	-71.777130
4671.359253	-71.858620
4672.032166	-71.967880
4672.705078	-71.829544
4673.377991	-72.170784
4674.050903	-71.960701
4674.723816	-71.649612
4675.396729	-72.189865
4676.069641	-72.274330
4676.742554	-72.475868
4677.415466	-72.355011
4678.088379	-72.550781
4678.761292	-72.489014
4679.434204	-72.021271
4680.107117	-71.343346
4680.780029	-71.592880
4681.452942	-71.561356
4682.125854	-71.697708
4682.798767	-71.967812
4683.471680	-71.547638
4684.144592	-71.879776
4684.817505	-71.645271
4685.490417	-71.774475
4686.163330	-71.715302
4686.836243	-71.998489
4687.509155	-71.794090
4688.182068	-71.604111
4688.854980	-71.341103
4689.527893	-70.963402
4690.200806	-70.869568
4690.873718	-71.230370
4691.546631	-71.143265
4692.219543	-71.606941
4692.892456	-71.560661
4693.565369	-71.610184
4694.238281	-71.327332
4694.911194	-71.255989
4695.584106	-71.512772
4696.257019	-71.289017
4696.929932	-70.922256
4697.602844	-70.816017
4698.275757	-70.682480
4698.948669	-70.410187
4699.621582	-70.971619
4700.294495	-70.914024
4700.967407	-71.220612
4701.640320	-71.289925
4702.313232	-71.629417
4702.986145	-71.554840
4703.659058	-71.540428
4704.331970	-71.555351
4705.004883	-71.426453
4705.677795	-71.511971
4706.350708	-71.272995
4707.023621	-71.345215
4707.696533	-71.221069
4708.369446	-71.624107
4709.042358	-71.348717
4709.715271	-70.737030
4710.388184	-70.877014
4711.061096	-70.892334
4711.734009	-70.913300
4712.406921	-70.593697
4713.079834	-70.698982
4713.752747	-70.485573
4714.425659	-70.622505
4715.098572	-70.453842
4715.771484	-70.286186
4716.444397	-70.239716
4717.117310	-70.774635
4717.790222	-70.720131
4718.463135	-70.378189
4719.136047	-70.429871
4719.808960	-70.481079
4720.481873	-69.785889
4721.154785	-69.466415
4721.827698	-68.847733
4722.500610	-69.353828
4723.173523	-69.525810
4723.846436	-69.721336
4724.519348	-69.850708
4725.192261	-69.825188
4725.865173	-69.612122
4726.538086	-69.392723
4727.210999	-68.733429
4727.883911	-68.225945
4728.556824	-68.888390
4729.229736	-69.498360
