Frequency (Hz)	Level (dB)
11917.955017	-69.735863
11918.627930	-69.973572
11919.300842	-70.479355
11919.973755	-70.049431
11920.646667	-70.277267
11921.319580	-70.617729
11921.992493	-70.583603
11922.665405	-70.305824
11923.338318	-70.036499
11924.011230	-70.253738
11924.684143	-70.166824
11925.357056	-70.287994
11926.029968	-70.064507
11926.702881	-70.208366
11927.375793	-70.126534
11928.048706	-70.177658
11928.721619	-70.608521
11929.394531	-70.625465
11930.067444	-70.495804
11930.740356	-70.512589
11931.413269	-70.967865
11932.086182	-70.573273
11932.759094	-69.940849
11933.432007	-70.049767
11934.104919	-70.161232
11934.777832	-70.357719
11935.450745	-70.412827
11936.123657	-70.373405
11936.796570	-70.360741
11937.469482	-70.037064
11938.142395	-70.080482
11938.815308	-69.986961
11939.488220	-70.189095
11940.161133	-69.940735
11940.834045	-70.190567
11941.506958	-70.293236
11942.179871	-69.982544
11942.852783	-69.866493
11943.525696	-69.853714
11944.198608	-69.931129
11944.871521	-69.466225
11945.544434	-70.064095
11946.217346	-69.955933
11946.890259	-70.047310
11947.563171	-70.138710
11948.236084	-70.085144
11948.908997	-69.711967
11949.581909	-69.290367
11950.254822	-69.587425
11950.927734	-69.830849
11951.600647	-69.688576
11952.273560	-70.093628
11952.946472	-70.292213
11953.619385	-69.991486
11954.292297	-69.706505
11954.965210	-69.749191
11955.638123	-69.734833
11956.311035	-70.301231
11956.983948	-70.034943
11957.656860	-69.920547
11958.329773	-69.592125
11959.002686	-70.021141
11959.675598	-70.083000
11960.348511	-70.159805
11961.021423	-70.193359
11961.694336	-70.398438
11962.367249	-70.285423
11963.040161	-70.154259
11963.713074	-69.878189
11964.385986	-69.653725
11965.058899	-69.796593
11965.731812	-70.260780
11966.404724	-70.175140
11967.077637	-69.846931
11967.750549	-70.199326
11968.423462	-70.095116
11969.096375	-69.889366
11969.769287	-69.820335
11970.442200	-70.186241
11971.115112	-70.281601
11971.788025	-70.276436
11972.460938	-70.324097
11973.133850	-70.794975
11973.806763	-70.480469
11974.479675	-70.107384
11975.152588	-69.955063
11975.825500	-69.976212
11976.498413	-70.463699
11977.171326	-70.572533
11977.844238	-70.112076
11978.517151	-70.125931
11979.190063	-70.279083
11979.862976	-70.473030
11980.535889	-70.396324
11981.208801	-69.996178
11981.881714	-69.656448
11982.554626	-69.841187
11983.227539	-69.779617
11983.900452	-69.839600
11984.573364	-70.118401
11985.246277	-69.765610
11985.919189	-69.228676
11986.592102	-69.163445
11987.265015	-69.729057
11987.937927	-69.667679
11988.610840	-69.702408
11989.283752	-70.105186
11989.956665	-69.807831
11990.629578	-70.032570
11991.302490	-70.278229
11991.975403	-69.779053
11992.648315	-69.247925
11993.321228	-69.389862
11993.994141	-69.484978
11994.667053	-69.837708
11995.339966	-69.981171
11996.012878	-70.248894
11996.685791	-70.550446
11997.358704	-70.348534
11998.031616	-70.546570
11998.704529	-70.207779
11999.377441	-70.135918
12000.050354	-70.066368
12000.723267	-69.903534
12001.396179	-69.854820
12002.069092	-69.482422
12002.742004	-70.019699
12003.414917	-70.342346
12004.087830	-69.981430
12004.760742	-70.013100
12005.433655	-70.273788
12006.106567	-70.565994
12006.779480	-70.688622
12007.452393	-70.309517
12008.125305	-70.065369
12008.798218	-70.151100
12009.471130	-69.753250
12010.144043	-69.644119
12010.816956	-70.086967
12011.489868	-70.289803
12012.162781	-70.170746
12012.835693	-69.800674
12013.508606	-69.849815
12014.181519	-69.826180
12014.854431	-69.837532
12015.527344	-69.792053
12016.200256	-69.952019
12016.873169	-70.160492
12017.546082	-70.421097
12018.218994	-70.631088
12018.891907	-70.217491
12019.564819	-70.078171
12020.237732	-70.018204
12020.910645	-69.895889
12021.583557	-70.034950
12022.256470	-70.152832
12022.929382	-69.883896
12023.602295	-69.784912
12024.275208	-69.602226
12024.948120	-69.883835
12025.621033	-69.660393
12026.293945	-69.984856
12026.966858	-70.961617
12027.639771	-70.893639
12028.312683	-70.309219
12028.985596	-69.841537
12029.658508	-69.482246
12030.331421	-70.119659
12031.004333	-70.223381
12031.677246	-69.895691
12032.350159	-69.874069
12033.023071	-69.963982
12033.695984	-69.978096
12034.368896	-70.057892
12035.041809	-70.121811
12035.714722	-70.485306
12036.387634	-69.993675
12037.060547	-69.514381
12037.733459	-70.149246
12038.406372	-70.527725
12039.079285	-69.695465
12039.752197	-70.034462
12040.425110	-70.358009
12041.098022	-69.852028
12041.770935	-69.889236
12042.443848	-69.751862
12043.116760	-70.004166
12043.789673	-70.154999
12044.462585	-70.081268
12045.135498	-69.778671
12045.808411	-70.409843
12046.481323	-70.679840
12047.154236	-70.581429
12047.827148	-70.469284
12048.500061	-70.742813
12049.172974	-70.156944
12049.845886	-69.760338
12050.518799	-69.900261
12051.191711	-70.178917
12051.864624	-70.131805
12052.537537	-70.091515
12053.210449	-69.677101
12053.883362	-69.977516
12054.556274	-70.066452
12055.229187	-69.570686
12055.902100	-69.703140
12056.575012	-70.105736
12057.247925	-70.425179
12057.920837	-70.577446
12058.593750	-69.998375
12059.266663	-70.225960
12059.939575	-70.617836
12060.612488	-70.468948
12061.285400	-70.591667
12061.958313	-70.250023
12062.631226	-70.087753
12063.304138	-70.265152
12063.977051	-70.060043
12064.649963	-70.096146
12065.322876	-70.363350
12065.995789	-69.884026
12066.668701	-69.447342
12067.341614	-70.353973
12068.014526	-70.485603
12068.687439	-70.360634
12069.360352	-70.398186
12070.033264	-70.467316
12070.706177	-70.598595
12071.379089	-70.220779
12072.052002	-69.996040
12072.724915	-70.137688
12073.397827	-69.694794
12074.070740	-69.532822
12074.743652	-69.550713
12075.416565	-69.585777
12076.089478	-70.157471
12076.762390	-70.752670
12077.435303	-70.277908
12078.108215	-70.043022
12078.781128	-69.794701
12079.454041	-69.813156
12080.126953	-70.275063
12080.799866	-69.981644
12081.472778	-70.084351
12082.145691	-70.205276
12082.818604	-70.068733
12083.491516	-70.355644
12084.164429	-70.537811
12084.837341	-70.370308
12085.510254	-70.307396
12086.183167	-69.786736
12086.856079	-69.783119
12087.528992	-69.464798
12088.201904	-69.290962
12088.874817	-69.293915
12089.547729	-69.479752
12090.220642	-69.378944
12090.893555	-69.821823
12091.566467	-70.048531
12092.239380	-69.943291
12092.912292	-69.763611
12093.585205	-70.185020
12094.258118	-70.022659
12094.931030	-69.974663
12095.603943	-69.787766
12096.276855	-70.235458
12096.949768	-70.346947
12097.622681	-70.123917
12098.295593	-70.290604
12098.968506	-70.356461
12099.641418	-70.410324
12100.314331	-70.498428
12100.987244	-70.310410
12101.660156	-70.601044
12102.333069	-70.940323
12103.005981	-70.555664
12103.678894	-70.265915
12104.351807	-69.539665
12105.024719	-70.134239
12105.697632	-70.222870
12106.370544	-70.136810
12107.043457	-70.172066
12107.716370	-70.429230
12108.389282	-70.196289
12109.062195	-70.618759
12109.735107	-70.509010
12110.408020	-69.753036
12111.080933	-70.069000
12111.753845	-70.529869
12112.426758	-70.406715
12113.099670	-70.366783
12113.772583	-70.597916
12114.445496	-69.934044
12115.118408	-70.093529
12115.791321	-69.791519
12116.464233	-69.763557
12117.137146	-69.612709
12117.810059	-69.880112
12118.482971	-70.307549
12119.155884	-69.987206
12119.828796	-69.714493
12120.501709	-69.808250
12121.174622	-69.787514
12121.847534	-69.474998
12122.520447	-69.616280
12123.193359	-70.102020
12123.866272	-70.314919
12124.539185	-70.453903
12125.212097	-70.511360
12125.885010	-70.121887
12126.557922	-70.564224
12127.230835	-71.328072
12127.903748	-70.576729
12128.576660	-70.065453
12129.249573	-70.238144
12129.922485	-70.507233
12130.595398	-70.080803
12131.268311	-70.289429
12131.941223	-70.540382
12132.614136	-70.500534
12133.287048	-71.096382
12133.959961	-70.728355
12134.632874	-70.638512
12135.305786	-69.964066
12135.978699	-69.807838
12136.651611	-70.106354
12137.324524	-70.037338
12137.997437	-69.848045
12138.670349	-69.947075
12139.343262	-70.422600
12140.016174	-70.043350
12140.689087	-70.473877
12141.362000	-70.315468
12142.034912	-70.064102
12142.707825	-70.273743
12143.380737	-70.217888
12144.053650	-70.380730
12144.726562	-70.548111
12145.399475	-70.522789
12146.072388	-69.947769
12146.745300	-70.200821
12147.418213	-70.376450
12148.091125	-70.569458
12148.764038	-70.521004
12149.436951	-70.520599
12150.109863	-70.411179
12150.782776	-70.009727
12151.455688	-70.178436
12152.128601	-70.251518
12152.801514	-69.970886
12153.474426	-70.265450
12154.147339	-70.137581
12154.820251	-70.229324
12155.493164	-70.088364
12156.166077	-70.303665
12156.838989	-70.560173
12157.511902	-70.766884
12158.184814	-70.802666
12158.857727	-70.666656
12159.530640	-70.126244
12160.203552	-70.094086
12160.876465	-70.122131
12161.549377	-70.029434
12162.222290	-70.470421
12162.895203	-70.714859
12163.568115	-70.185471
12164.241028	-70.077217
12164.913940	-69.701660
12165.586853	-69.855415
12166.259766	-69.930275
12166.932678	-69.608040
12167.605591	-69.971985
12168.278503	-70.484520
12168.951416	-70.572281
12169.624329	-70.418297
12170.297241	-70.436966
12170.970154	-70.694580
12171.643066	-70.672523
12172.315979	-70.368217
12172.988892	-69.663727
12173.661804	-70.046082
12174.334717	-70.347000
12175.007629	-70.717163
12175.680542	-70.494461
12176.353455	-70.436859
12177.026367	-70.391571
12177.699280	-70.292908
12178.372192	-70.622948
12179.045105	-70.775429
12179.718018	-70.102516
12180.390930	-70.280708
12181.063843	-70.490891
12181.736755	-70.110619
12182.409668	-70.317665
12183.082581	-70.233559
12183.755493	-70.481224
12184.428406	-70.309319
12185.101318	-70.763138
12185.774231	-70.539024
12186.447144	-70.412964
12187.120056	-70.683067
12187.792969	-70.501152
12188.465881	-70.008041
12189.138794	-70.203690
12189.811707	-70.088867
12190.484619	-70.132683
12191.157532	-70.249496
12191.830444	-70.117561
12192.503357	-70.078346
12193.176270	-70.757607
12193.849182	-70.887344
12194.522095	-70.584137
12195.195007	-70.206223
12195.867920	-69.733994
12196.540833	-69.612801
12197.213745	-70.217110
12197.886658	-70.396355
12198.559570	-70.252586
12199.232483	-70.234833
12199.905396	-70.276360
12200.578308	-70.312653
12201.251221	-70.188568
12201.924133	-70.216835
12202.597046	-69.917900
12203.269958	-69.869560
12203.942871	-70.161377
12204.615784	-70.417336
12205.288696	-70.093674
12205.961609	-70.281914
12206.634521	-70.139175
12207.307434	-70.182800
12207.980347	-69.987236
12208.653259	-69.956741
12209.326172	-70.162949
12209.999084	-70.305580
12210.671997	-70.823502
12211.344910	-70.187599
12212.017822	-70.025932
12212.690735	-69.949142
12213.363647	-69.973404
12214.036560	-70.088730
12214.709473	-70.584244
12215.382385	-70.688057
12216.055298	-70.748299
12216.728210	-70.933456
12217.401123	-70.409134
12218.074036	-70.283615
12218.746948	-70.047256
12219.419861	-69.623260
12220.092773	-69.509857
12220.765686	-70.150841
12221.438599	-70.379570
12222.111511	-70.462669
12222.784424	-70.789597
12223.457336	-70.418648
12224.130249	-70.164139
12224.803162	-70.150261
12225.476074	-69.973145
12226.148987	-69.685448
12226.821899	-70.428932
12227.494812	-70.268448
12228.167725	-70.444550
12228.840637	-70.282608
12229.513550	-70.392746
12230.186462	-70.308197
12230.859375	-70.498657
12231.532288	-70.829414
12232.205200	-70.022293
12232.878113	-69.632660
12233.551025	-70.113640
12234.223938	-70.365425
12234.896851	-70.049980
12235.569763	-69.983742
12236.242676	-70.227974
12236.915588	-70.544479
12237.588501	-70.328255
12238.261414	-70.188828
12238.934326	-70.242462
12239.607239	-70.306374
12240.280151	-70.102905
12240.953064	-70.211266
12241.625977	-70.392654
12242.298889	-70.464294
12242.971802	-70.642899
12243.644714	-70.574158
12244.317627	-70.641647
12244.990540	-70.883461
12245.663452	-70.778900
12246.336365	-70.665810
12247.009277	-70.348465
12247.682190	-70.505379
12248.355103	-70.058838
12249.028015	-70.341530
12249.700928	-70.159195
12250.373840	-70.128159
12251.046753	-70.036385
12251.719666	-70.285065
12252.392578	-70.729156
12253.065491	-70.337189
12253.738403	-70.417175
12254.411316	-70.430527
12255.084229	-70.830681
12255.757141	-70.659706
12256.430054	-70.122993
12257.102966	-70.302490
12257.775879	-70.708923
12258.448792	-70.258247
12259.121704	-70.222473
12259.794617	-70.682396
12260.467529	-70.672195
12261.140442	-70.582993
12261.813354	-69.999123
12262.486267	-69.983025
12263.159180	-70.377899
12263.832092	-70.170845
12264.505005	-69.662804
12265.177917	-69.509178
12265.850830	-69.661186
12266.523743	-69.999649
12267.196655	-69.892990
12267.869568	-70.290482
12268.542480	-70.316299
12269.215393	-70.282188
12269.888306	-69.980225
12270.561218	-70.088089
12271.234131	-69.962021
12271.907043	-70.246780
12272.579956	-70.375771
12273.252869	-70.292175
12273.925781	-69.914818
12274.598694	-69.958740
12275.271606	-70.126259
12275.944519	-70.332726
12276.617432	-70.448349
12277.290344	-70.119400
12277.963257	-69.817520
12278.636169	-70.084091
12279.309082	-70.166412
12279.981995	-69.871284
12280.654907	-70.563538
12281.327820	-70.193741
12282.000732	-69.593056
12282.673645	-70.051620
12283.346558	-70.310905
12284.019470	-70.058922
12284.692383	-70.182373
12285.365295	-70.165604
12286.038208	-70.047630
12286.711121	-70.733246
12287.384033	-71.088676
12288.056946	-70.888397
12288.729858	-70.583305
12289.402771	-70.001320
12290.075684	-70.215630
12290.748596	-70.625191
12291.421509	-70.638672
12292.094421	-70.029488
12292.767334	-69.917503
12293.440247	-70.099731
12294.113159	-70.243416
12294.786072	-70.357445
12295.458984	-70.546257
12296.131897	-70.403481
12296.804810	-70.260437
12297.477722	-70.613190
12298.150635	-70.709335
12298.823547	-70.431778
12299.496460	-70.102203
12300.169373	-70.590691
12300.842285	-70.639015
12301.515198	-70.679695
12302.188110	-70.567474
12302.861023	-70.175819
12303.533936	-69.691727
12304.206848	-70.104782
12304.879761	-70.290977
12305.552673	-70.316078
12306.225586	-70.251427
12306.898499	-69.902794
12307.571411	-69.546631
12308.244324	-69.776718
12308.917236	-70.301559
12309.590149	-70.150391
12310.263062	-70.272491
12310.935974	-70.304749
12311.608887	-70.924438
12312.281799	-70.843468
12312.954712	-70.880150
12313.627625	-70.491226
12314.300537	-70.237572
12314.973450	-69.969353
12315.646362	-69.947083
12316.319275	-70.311760
12316.992188	-70.564789
12317.665100	-70.222839
12318.338013	-70.481697
12319.010925	-69.806686
12319.683838	-69.830475
12320.356750	-70.189430
12321.029663	-70.284027
12321.702576	-70.255356
12322.375488	-69.702400
12323.048401	-69.547012
12323.721313	-69.867851
12324.394226	-69.960899
12325.067139	-70.290237
12325.740051	-70.202065
12326.412964	-69.951866
12327.085876	-70.262184
12327.758789	-70.955276
12328.431702	-70.435303
12329.104614	-69.897064
12329.777527	-70.403076
12330.450439	-70.173088
12331.123352	-70.039680
12331.796265	-70.643250
12332.469177	-70.340805
12333.142090	-70.461899
12333.815002	-70.232925
12334.487915	-70.414757
12335.160828	-70.943985
12335.833740	-70.828491
12336.506653	-70.650963
12337.179565	-70.679787
12337.852478	-69.870049
12338.525391	-69.754051
12339.198303	-70.562912
12339.871216	-70.729980
12340.544128	-70.897690
12341.217041	-71.010078
12341.889954	-70.844597
12342.562866	-69.852455
12343.235779	-69.553604
12343.908691	-70.009850
12344.581604	-70.191093
12345.254517	-70.259438
12345.927429	-70.183990
12346.600342	-70.338600
12347.273254	-70.339264
12347.946167	-69.730431
12348.619080	-69.754906
12349.291992	-69.564430
12349.964905	-69.835930
12350.637817	-69.764267
12351.310730	-69.485939
12351.983643	-69.710556
12352.656555	-70.074944
12353.329468	-69.959015
12354.002380	-69.780556
12354.675293	-70.161835
12355.348206	-70.374626
12356.021118	-70.474869
12356.694031	-70.333565
12357.366943	-70.126823
12358.039856	-70.201576
12358.712769	-70.416924
12359.385681	-70.238808
12360.058594	-70.087311
12360.731506	-70.005608
12361.404419	-69.827774
12362.077332	-70.002419
12362.750244	-70.370728
12363.423157	-70.438629
12364.096069	-70.587921
12364.768982	-71.219398
12365.441895	-70.905952
12366.114807	-70.056061
12366.787720	-69.837265
12367.460632	-70.162140
12368.133545	-70.257378
12368.806458	-70.168846
12369.479370	-70.165688
12370.152283	-70.093224
12370.825195	-70.005539
12371.498108	-70.121635
12372.171021	-69.910919
12372.843933	-69.584351
12373.516846	-69.682823
12374.189758	-69.377319
12374.862671	-69.787582
12375.535583	-70.111206
12376.208496	-69.965263
12376.881409	-69.951820
12377.554321	-70.063255
12378.227234	-70.597794
12378.900146	-70.472748
12379.573059	-69.874062
12380.245972	-69.459938
12380.918884	-69.328224
12381.591797	-69.554283
12382.264709	-70.003784
12382.937622	-70.070007
12383.610535	-69.887619
12384.283447	-69.922791
12384.956360	-70.056625
12385.629272	-70.283737
12386.302185	-70.174911
12386.975098	-70.072807
12387.648010	-70.523766
12388.320923	-70.574425
12388.993835	-70.441750
12389.666748	-70.458237
12390.339661	-70.460625
12391.012573	-70.128380
12391.685486	-70.463219
12392.358398	-70.736069
12393.031311	-70.652885
12393.704224	-69.688843
12394.377136	-69.739990
12395.050049	-70.364113
12395.722961	-70.100395
12396.395874	-70.087013
12397.068787	-70.117065
12397.741699	-69.903534
12398.414612	-69.577057
12399.087524	-69.880890
12399.760437	-69.991302
12400.433350	-70.147507
12401.106262	-69.857788
12401.779175	-69.804756
12402.452087	-70.226463
12403.125000	-70.615898
12403.797913	-70.267822
12404.470825	-70.524475
12405.143738	-70.434517
12405.816650	-70.050255
12406.489563	-70.384026
12407.162476	-70.313469
12407.835388	-70.252296
12408.508301	-69.859650
12409.181213	-69.987541
12409.854126	-69.856537
12410.527039	-70.264458
12411.199951	-70.092499
12411.872864	-69.932106
12412.545776	-69.942329
12413.218689	-70.193321
12413.891602	-70.349777
12414.564514	-70.226379
12415.237427	-70.159752
12415.910339	-70.034363
12416.583252	-69.919540
12417.256165	-70.050041
12417.929077	-70.253403
12418.601990	-70.203018
12419.274902	-69.854980
12419.947815	-69.568825
12420.620728	-69.889381
12421.293640	-70.728737
12421.966553	-70.657593
12422.639465	-70.225426
12423.312378	-70.196350
12423.985291	-69.856606
12424.658203	-69.837181
12425.331116	-70.513321
12426.004028	-70.442131
12426.676941	-70.521027
12427.349854	-69.937233
12428.022766	-69.754082
12428.695679	-70.176186
12429.368591	-70.135010
12430.041504	-70.178482
12430.714417	-70.678696
12431.387329	-70.370773
12432.060242	-70.278839
12432.733154	-70.685440
12433.406067	-70.705177
12434.078979	-69.942825
12434.751892	-69.937805
12435.424805	-70.031433
12436.097717	-70.137321
12436.770630	-69.807304
12437.443542	-69.914474
12438.116455	-70.496147
12438.789368	-70.587906
12439.462280	-70.155998
12440.135193	-70.592567
12440.808105	-70.143028
12441.481018	-70.350487
12442.153931	-70.809235
12442.826843	-70.896469
12443.499756	-70.587090
12444.172668	-70.526245
12444.845581	-70.273239
12445.518494	-69.844429
12446.191406	-69.885384
12446.864319	-70.178772
12447.537231	-69.987816
12448.210144	-69.162720
12448.883057	-69.616859
12449.555969	-69.750084
12450.228882	-69.949348
12450.901794	-70.329132
12451.574707	-70.218811
12452.247620	-70.128189
12452.920532	-70.092697
12453.593445	-70.308838
12454.266357	-69.891579
12454.939270	-69.794739
12455.612183	-70.086494
12456.285095	-69.875229
12456.958008	-69.889923
12457.630920	-69.826141
12458.303833	-69.833542
12458.976746	-70.252083
12459.649658	-70.074471
12460.322571	-69.597710
12460.995483	-69.160843
12461.668396	-69.800575
12462.341309	-70.238556
12463.014221	-69.882225
12463.687134	-69.716644
12464.360046	-70.171555
12465.032959	-70.132599
12465.705872	-70.082367
12466.378784	-69.824615
12467.051697	-70.288788
12467.724609	-70.536659
12468.397522	-70.381737
12469.070435	-70.308540
12469.743347	-70.189919
12470.416260	-69.915695
12471.089172	-70.196327
12471.762085	-70.472626
12472.434998	-70.318596
12473.107910	-70.309937
12473.780823	-69.953621
12474.453735	-70.243721
12475.126648	-70.350250
12475.799561	-70.636543
12476.472473	-70.153877
12477.145386	-70.140694
12477.818298	-70.042496
12478.491211	-70.101067
12479.164124	-70.288666
12479.837036	-70.505142
12480.509949	-70.257561
12481.182861	-70.293716
12481.855774	-70.473274
12482.528687	-70.554192
12483.201599	-70.380394
12483.874512	-70.474274
12484.547424	-70.164490
12485.220337	-69.665955
12485.893250	-69.984451
12486.566162	-70.175522
12487.239075	-70.120613
12487.911987	-70.223717
12488.584900	-70.312607
12489.257812	-70.107849
12489.930725	-70.165237
12490.603638	-69.825974
12491.276550	-69.652977
12491.949463	-69.700798
12492.622375	-70.229240
12493.295288	-70.406944
12493.968201	-69.997467
12494.641113	-70.039497
12495.314026	-70.226219
12495.986938	-70.293633
12496.659851	-70.121979
12497.332764	-70.531761
12498.005676	-70.489029
12498.678589	-70.504776
12499.351501	-70.382393
12500.024414	-69.923050
12500.697327	-70.131218
12501.370239	-70.142677
12502.043152	-69.906792
12502.716064	-69.977669
12503.388977	-69.812599
12504.061890	-70.024101
12504.734802	-70.055939
12505.407715	-70.128174
12506.080627	-70.245323
12506.753540	-70.545425
12507.426453	-69.967712
12508.099365	-69.666084
12508.772278	-70.169975
12509.445190	-70.636742
12510.118103	-70.664871
12510.791016	-70.476379
12511.463928	-70.312813
12512.136841	-70.317101
12512.809753	-69.912636
12513.482666	-69.993057
12514.155579	-70.049400
12514.828491	-70.544136
12515.501404	-70.280342
12516.174316	-70.049240
12516.847229	-70.265251
12517.520142	-70.194305
12518.193054	-70.158760
12518.865967	-70.854706
12519.538879	-70.213272
12520.211792	-70.235710
12520.884705	-70.335945
12521.557617	-70.585564
12522.230530	-70.339211
12522.903442	-70.136879
12523.576355	-70.305481
12524.249268	-70.351128
12524.922180	-70.438606
12525.595093	-70.338631
12526.268005	-70.208900
12526.940918	-70.328796
12527.613831	-70.471397
12528.286743	-70.592850
12528.959656	-70.231537
12529.632568	-70.197594
12530.305481	-70.249680
12530.978394	-70.345901
12531.651306	-70.944016
12532.324219	-70.735497
12532.997131	-70.176819
12533.670044	-69.764618
12534.342957	-70.146141
12535.015869	-70.323479
12535.688782	-69.730988
12536.361694	-69.696785
12537.034607	-69.643974
12537.707520	-70.267952
12538.380432	-70.829384
12539.053345	-70.468742
12539.726257	-70.151588
12540.399170	-70.186462
12541.072083	-70.110939
12541.744995	-70.255859
12542.417908	-70.541397
12543.090820	-71.061806
12543.763733	-70.981308
12544.436646	-70.354027
12545.109558	-70.329918
12545.782471	-70.492371
12546.455383	-70.271904
12547.128296	-70.114281
12547.801208	-70.531868
12548.474121	-70.443825
12549.147034	-70.233955
12549.819946	-70.230324
12550.492859	-70.368416
12551.165771	-70.434486
12551.838684	-70.349022
12552.511597	-70.513268
12553.184509	-70.427902
12553.857422	-70.028587
12554.530334	-69.776657
12555.203247	-70.073334
12555.876160	-70.307831
12556.549072	-70.197563
12557.221985	-70.196716
12557.894897	-69.822220
12558.567810	-70.087311
12559.240723	-70.274162
12559.913635	-70.446220
12560.586548	-70.581558
12561.259460	-70.574829
12561.932373	-69.920692
12562.605286	-69.777847
12563.278198	-69.946754
12563.951111	-69.419296
12564.624023	-70.169006
12565.296936	-70.270859
12565.969849	-70.699013
12566.642761	-70.095428
12567.315674	-70.014038
12567.988586	-70.304054
12568.661499	-70.488533
12569.334412	-70.196190
12570.007324	-70.218063
12570.680237	-70.065834
12571.353149	-69.897644
12572.026062	-69.878349
12572.698975	-70.104996
12573.371887	-70.040802
12574.044800	-69.573853
12574.717712	-69.608528
12575.390625	-69.654221
12576.063538	-70.118935
12576.736450	-70.398956
12577.409363	-70.086624
12578.082275	-70.051849
12578.755188	-70.244698
12579.428101	-70.217644
12580.101013	-70.311417
12580.773926	-70.407433
12581.446838	-69.924393
12582.119751	-70.092125
12582.792664	-70.490463
12583.465576	-70.792374
12584.138489	-70.697701
12584.811401	-70.571678
12585.484314	-70.409988
12586.157227	-70.068443
12586.830139	-70.277863
12587.503052	-70.013741
12588.175964	-70.603996
12588.848877	-70.599525
12589.521790	-70.216530
12590.194702	-70.314713
12590.867615	-70.316704
12591.540527	-70.311829
12592.213440	-70.516251
12592.886353	-69.913757
12593.559265	-69.616554
12594.232178	-69.836853
12594.905090	-69.930031
12595.578003	-70.327950
12596.250916	-70.382004
12596.923828	-70.413147
12597.596741	-70.035278
12598.269653	-69.994888
12598.942566	-70.190788
12599.615479	-69.812592
12600.288391	-69.690323
12600.961304	-69.856033
12601.634216	-70.042282
12602.307129	-69.784859
12602.980042	-69.932976
12603.652954	-70.144730
12604.325867	-70.315598
12604.998779	-70.916008
12605.671692	-70.246590
12606.344604	-70.206673
12607.017517	-70.155190
12607.690430	-69.844330
12608.363342	-69.989975
12609.036255	-70.298637
12609.709167	-70.228607
12610.382080	-70.339058
12611.054993	-70.682465
12611.727905	-70.638374
12612.400818	-70.356117
12613.073730	-70.155106
12613.746643	-70.565674
12614.419556	-70.854706
12615.092468	-70.513695
12615.765381	-70.201309
12616.438293	-70.184669
12617.111206	-70.295479
12617.784119	-70.198997
12618.457031	-70.143463
12619.129944	-70.406395
12619.802856	-70.615868
12620.475769	-70.014000
12621.148682	-70.209534
12621.821594	-70.446846
12622.494507	-70.753662
12623.167419	-70.848289
12623.840332	-70.854103
12624.513245	-70.655945
12625.186157	-70.484703
12625.859070	-70.650383
12626.531982	-70.627045
12627.204895	-70.031563
12627.877808	-70.200554
12628.550720	-70.419533
12629.223633	-70.282516
12629.896545	-70.491837
12630.569458	-70.323044
12631.242371	-70.238686
12631.915283	-70.325714
12632.588196	-70.151863
12633.261108	-70.578156
12633.934021	-70.292297
12634.606934	-70.314369
12635.279846	-70.244476
12635.952759	-70.053207
12636.625671	-70.362877
12637.298584	-70.516403
12637.971497	-70.473633
12638.644409	-70.327621
12639.317322	-69.927444
12639.990234	-69.846359
12640.663147	-70.117622
12641.336060	-70.046196
12642.008972	-70.109787
12642.681885	-70.568909
12643.354797	-70.451546
12644.027710	-70.299187
12644.700623	-69.801315
12645.373535	-70.240814
12646.046448	-70.570740
12646.719360	-70.224426
12647.392273	-69.894798
12648.065186	-70.631538
12648.738098	-70.850708
12649.411011	-70.563622
12650.083923	-70.359657
12650.756836	-70.198524
12651.429749	-70.303459
12652.102661	-70.165665
12652.775574	-70.158615
12653.448486	-70.225662
12654.121399	-70.117790
12654.794312	-70.432327
12655.467224	-70.271492
12656.140137	-70.119011
12656.813049	-70.341347
12657.485962	-70.067741
12658.158875	-70.050560
12658.831787	-70.474831
12659.504700	-70.853165
12660.177612	-70.703781
12660.850525	-70.892204
12661.523438	-70.552711
12662.196350	-71.012192
12662.869263	-71.098114
12663.542175	-70.432594
12664.215088	-70.406448
12664.888000	-70.382645
12665.560913	-70.787338
12666.233826	-70.146416
12666.906738	-69.908401
12667.579651	-70.384979
12668.252563	-70.757133
12668.925476	-71.098854
12669.598389	-70.880173
12670.271301	-70.357918
12670.944214	-69.611061
12671.617126	-70.141487
12672.290039	-70.337105
12672.962952	-70.585320
12673.635864	-70.872536
12674.308777	-70.874664
12674.981689	-70.274956
12675.654602	-70.323647
12676.327515	-70.411392
12677.000427	-70.538834
12677.673340	-70.741333
12678.346252	-70.131805
12679.019165	-70.515511
12679.692078	-70.617302
12680.364990	-70.628990
12681.037903	-70.140755
12681.710815	-70.285484
12682.383728	-70.869217
12683.056641	-70.388733
12683.729553	-69.946625
12684.402466	-69.911133
12685.075378	-70.538811
12685.748291	-70.527847
12686.421204	-70.315140
12687.094116	-70.383240
12687.767029	-69.987785
12688.439941	-69.971985
12689.112854	-70.558907
12689.785767	-70.477859
12690.458679	-70.735634
12691.131592	-70.720573
12691.804504	-70.533562
12692.477417	-70.976990
12693.150330	-71.136200
12693.823242	-70.713089
12694.496155	-70.338585
12695.169067	-70.472374
12695.841980	-70.653206
12696.514893	-70.334610
12697.187805	-70.493484
12697.860718	-70.664345
12698.533630	-70.555458
12699.206543	-70.539291
12699.879456	-70.559425
12700.552368	-70.625046
12701.225281	-70.330261
